,fov,spot_id,tumor,fibroblast,macrophage,T CD4 memory,T CD8 memory,plasmablast,B-cell,mast,Treg,endothelial,pDC,T CD4 naive,neutrophil,T CD8 naive,NK,monocyte,epithelial,mDC
337,17.0,18.0,1.0,11.0,36.0,1.0,0.0,5.0,4.0,5.0,0.0,7.0,5.0,1.0,42.0,1.0,2.0,2.0,12.0,4.0
338,17.0,19.0,6.0,9.0,30.0,1.0,0.0,24.0,4.0,5.0,0.0,5.0,5.0,3.0,32.0,0.0,3.0,1.0,10.0,8.0
339,17.0,20.0,7.0,3.0,29.0,0.0,0.0,9.0,6.0,4.0,0.0,11.0,2.0,3.0,52.0,1.0,2.0,4.0,8.0,5.0
340,18.0,1.0,6.0,0.0,34.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,41.0,0.0,1.0,0.0,5.0,7.0
341,18.0,2.0,1.0,3.0,33.0,0.0,0.0,2.0,7.0,3.0,0.0,2.0,1.0,3.0,60.0,0.0,7.0,2.0,0.0,7.0
342,18.0,3.0,1.0,7.0,35.0,0.0,0.0,21.0,2.0,6.0,2.0,20.0,4.0,8.0,44.0,0.0,6.0,1.0,1.0,4.0
343,18.0,4.0,4.0,6.0,33.0,0.0,0.0,10.0,1.0,4.0,0.0,6.0,4.0,5.0,61.0,2.0,3.0,3.0,5.0,3.0
344,18.0,5.0,0.0,4.0,31.0,0.0,0.0,7.0,3.0,5.0,1.0,13.0,0.0,1.0,32.0,1.0,14.0,1.0,14.0,10.0
345,18.0,6.0,0.0,5.0,48.0,0.0,0.0,5.0,4.0,6.0,0.0,11.0,6.0,4.0,40.0,0.0,8.0,4.0,4.0,6.0
346,18.0,7.0,6.0,8.0,38.0,0.0,0.0,37.0,7.0,3.0,0.0,11.0,6.0,12.0,44.0,2.0,4.0,2.0,6.0,0.0
347,18.0,8.0,4.0,7.0,34.0,0.0,0.0,10.0,2.0,7.0,0.0,10.0,4.0,2.0,50.0,0.0,5.0,1.0,15.0,3.0
348,18.0,9.0,2.0,2.0,33.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,1.0,4.0,35.0,0.0,3.0,1.0,6.0,1.0
349,18.0,10.0,5.0,9.0,25.0,0.0,0.0,7.0,0.0,8.0,0.0,9.0,1.0,3.0,45.0,0.0,5.0,0.0,7.0,0.0
350,18.0,11.0,3.0,5.0,18.0,0.0,0.0,16.0,0.0,2.0,0.0,13.0,1.0,5.0,27.0,0.0,3.0,1.0,6.0,0.0
351,18.0,12.0,0.0,5.0,24.0,0.0,0.0,14.0,4.0,4.0,0.0,4.0,0.0,0.0,43.0,1.0,3.0,1.0,12.0,1.0
352,18.0,13.0,6.0,2.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,56.0,0.0,1.0,1.0,8.0,0.0
353,18.0,14.0,7.0,1.0,23.0,1.0,0.0,5.0,4.0,0.0,0.0,13.0,2.0,7.0,54.0,0.0,1.0,5.0,9.0,1.0
354,18.0,15.0,2.0,3.0,26.0,0.0,0.0,14.0,1.0,1.0,0.0,6.0,4.0,7.0,35.0,0.0,3.0,5.0,11.0,0.0
355,18.0,16.0,0.0,16.0,6.0,0.0,0.0,15.0,5.0,7.0,0.0,26.0,3.0,57.0,7.0,0.0,11.0,3.0,11.0,8.0
356,18.0,17.0,4.0,3.0,28.0,0.0,0.0,1.0,0.0,3.0,1.0,15.0,0.0,1.0,39.0,0.0,4.0,4.0,7.0,1.0
357,18.0,18.0,10.0,3.0,26.0,0.0,0.0,1.0,3.0,6.0,0.0,6.0,0.0,1.0,30.0,0.0,6.0,1.0,3.0,1.0
358,18.0,19.0,8.0,3.0,40.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,3.0,2.0,34.0,0.0,3.0,2.0,4.0,1.0
359,18.0,20.0,2.0,8.0,15.0,0.0,0.0,8.0,3.0,4.0,0.0,33.0,0.0,12.0,20.0,0.0,2.0,8.0,8.0,7.0
360,19.0,1.0,1.0,9.0,19.0,1.0,0.0,5.0,1.0,5.0,0.0,33.0,2.0,5.0,29.0,2.0,10.0,3.0,8.0,2.0
361,19.0,2.0,13.0,5.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,30.0,0.0,8.0,0.0,4.0,0.0
362,19.0,3.0,4.0,9.0,26.0,1.0,0.0,8.0,5.0,4.0,0.0,15.0,2.0,7.0,34.0,2.0,1.0,3.0,2.0,4.0
363,19.0,4.0,2.0,11.0,25.0,0.0,0.0,5.0,3.0,2.0,1.0,17.0,1.0,4.0,46.0,0.0,7.0,1.0,11.0,4.0
364,19.0,5.0,2.0,8.0,32.0,0.0,0.0,1.0,1.0,4.0,0.0,16.0,0.0,8.0,37.0,1.0,2.0,1.0,11.0,6.0
365,19.0,6.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,4.0,25.0,0.0,3.0,0.0,11.0,3.0
366,19.0,7.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,1.0,3.0,1.0
367,19.0,8.0,1.0,2.0,28.0,0.0,0.0,1.0,1.0,6.0,0.0,8.0,0.0,1.0,39.0,0.0,5.0,1.0,13.0,5.0
368,19.0,9.0,0.0,7.0,18.0,0.0,0.0,1.0,1.0,5.0,0.0,24.0,1.0,2.0,24.0,1.0,2.0,0.0,11.0,2.0
369,19.0,10.0,10.0,9.0,15.0,1.0,0.0,0.0,1.0,3.0,0.0,20.0,0.0,3.0,30.0,1.0,7.0,0.0,3.0,3.0
370,19.0,11.0,9.0,1.0,33.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,38.0,0.0,4.0,0.0,2.0,1.0
371,19.0,12.0,11.0,0.0,43.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,42.0,0.0,4.0,3.0,0.0,0.0
372,19.0,13.0,3.0,5.0,32.0,0.0,0.0,3.0,2.0,3.0,0.0,21.0,1.0,4.0,32.0,0.0,12.0,0.0,10.0,1.0
373,19.0,14.0,9.0,3.0,60.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,34.0,1.0,7.0,0.0,1.0,1.0
374,19.0,15.0,14.0,4.0,37.0,0.0,0.0,1.0,0.0,5.0,0.0,8.0,0.0,2.0,73.0,0.0,3.0,2.0,5.0,1.0
375,19.0,16.0,5.0,3.0,52.0,0.0,0.0,2.0,2.0,5.0,0.0,9.0,1.0,3.0,76.0,0.0,6.0,0.0,6.0,1.0
376,19.0,17.0,0.0,12.0,11.0,0.0,0.0,1.0,125.0,3.0,0.0,25.0,3.0,66.0,0.0,0.0,9.0,1.0,18.0,22.0
377,19.0,18.0,8.0,16.0,32.0,0.0,0.0,5.0,11.0,2.0,0.0,26.0,0.0,29.0,21.0,0.0,6.0,2.0,10.0,5.0
378,19.0,19.0,11.0,10.0,40.0,0.0,0.0,2.0,3.0,8.0,0.0,16.0,1.0,7.0,42.0,2.0,4.0,0.0,9.0,4.0
379,19.0,20.0,2.0,7.0,31.0,0.0,0.0,4.0,2.0,11.0,0.0,29.0,3.0,9.0,25.0,0.0,8.0,0.0,19.0,2.0
380,20.0,1.0,1.0,4.0,49.0,0.0,0.0,1.0,43.0,7.0,0.0,3.0,0.0,14.0,30.0,0.0,4.0,1.0,14.0,4.0
381,20.0,2.0,4.0,11.0,42.0,0.0,0.0,1.0,8.0,9.0,0.0,7.0,1.0,12.0,28.0,0.0,7.0,0.0,16.0,12.0
382,20.0,3.0,0.0,8.0,16.0,0.0,0.0,3.0,2.0,5.0,0.0,11.0,1.0,0.0,15.0,0.0,1.0,0.0,31.0,4.0
383,20.0,4.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,1.0,1.0,25.0,2.0,2.0,5.0,20.0,7.0
384,20.0,5.0,2.0,16.0,22.0,0.0,0.0,1.0,1.0,11.0,0.0,35.0,3.0,2.0,32.0,1.0,3.0,2.0,13.0,5.0
385,20.0,6.0,2.0,13.0,13.0,0.0,0.0,0.0,1.0,4.0,0.0,29.0,1.0,2.0,37.0,3.0,9.0,3.0,20.0,6.0
386,20.0,7.0,5.0,6.0,31.0,0.0,0.0,0.0,3.0,11.0,0.0,17.0,0.0,2.0,23.0,0.0,3.0,1.0,19.0,8.0
387,20.0,8.0,0.0,33.0,8.0,2.0,1.0,14.0,2.0,3.0,1.0,12.0,4.0,9.0,21.0,9.0,5.0,2.0,6.0,24.0
388,20.0,9.0,0.0,15.0,9.0,0.0,0.0,13.0,0.0,8.0,0.0,45.0,5.0,3.0,23.0,1.0,2.0,2.0,11.0,10.0
389,20.0,10.0,1.0,17.0,30.0,1.0,0.0,1.0,2.0,10.0,0.0,12.0,2.0,2.0,24.0,0.0,5.0,2.0,15.0,9.0
390,20.0,11.0,1.0,28.0,21.0,0.0,0.0,7.0,1.0,4.0,0.0,2.0,2.0,4.0,25.0,1.0,2.0,3.0,9.0,15.0
391,20.0,12.0,0.0,39.0,1.0,1.0,0.0,10.0,21.0,4.0,0.0,26.0,7.0,27.0,1.0,10.0,3.0,4.0,0.0,27.0
392,20.0,13.0,0.0,14.0,10.0,0.0,0.0,16.0,1.0,11.0,0.0,22.0,9.0,3.0,23.0,2.0,4.0,1.0,13.0,18.0
393,20.0,14.0,0.0,36.0,2.0,0.0,0.0,3.0,2.0,8.0,0.0,22.0,1.0,2.0,9.0,5.0,1.0,2.0,6.0,21.0
394,20.0,15.0,0.0,74.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,46.0,1.0,30.0,1.0,8.0,0.0,5.0,0.0,21.0
395,20.0,16.0,0.0,26.0,3.0,0.0,0.0,3.0,174.0,0.0,0.0,11.0,4.0,92.0,0.0,21.0,0.0,5.0,0.0,43.0
396,20.0,17.0,0.0,28.0,2.0,3.0,2.0,13.0,1.0,3.0,1.0,9.0,11.0,17.0,1.0,16.0,4.0,0.0,1.0,24.0
397,20.0,18.0,0.0,30.0,4.0,1.0,0.0,20.0,32.0,3.0,1.0,12.0,13.0,60.0,0.0,27.0,4.0,4.0,0.0,30.0
398,20.0,19.0,0.0,15.0,3.0,2.0,0.0,10.0,70.0,0.0,1.0,6.0,3.0,183.0,0.0,26.0,1.0,4.0,0.0,40.0
399,20.0,20.0,0.0,8.0,1.0,2.0,0.0,1.0,83.0,0.0,1.0,22.0,0.0,237.0,0.0,12.0,1.0,0.0,0.0,15.0
400,21.0,1.0,0.0,36.0,1.0,2.0,0.0,47.0,3.0,10.0,0.0,5.0,16.0,9.0,2.0,1.0,2.0,1.0,1.0,8.0
401,21.0,2.0,0.0,22.0,5.0,1.0,0.0,23.0,1.0,4.0,1.0,19.0,11.0,13.0,0.0,4.0,3.0,6.0,0.0,17.0
402,21.0,3.0,0.0,40.0,6.0,0.0,0.0,21.0,2.0,6.0,1.0,43.0,7.0,4.0,11.0,3.0,3.0,1.0,1.0,16.0
403,21.0,4.0,0.0,30.0,1.0,0.0,0.0,21.0,1.0,1.0,3.0,18.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,19.0
404,21.0,5.0,2.0,19.0,18.0,1.0,0.0,19.0,1.0,9.0,0.0,9.0,9.0,1.0,14.0,2.0,3.0,0.0,20.0,2.0
405,21.0,6.0,0.0,31.0,2.0,0.0,0.0,32.0,6.0,6.0,1.0,16.0,23.0,17.0,0.0,1.0,3.0,1.0,8.0,8.0
406,21.0,7.0,0.0,19.0,0.0,0.0,0.0,39.0,32.0,5.0,3.0,24.0,13.0,24.0,20.0,1.0,1.0,3.0,1.0,10.0
407,21.0,8.0,0.0,28.0,1.0,0.0,1.0,14.0,2.0,2.0,0.0,28.0,7.0,5.0,3.0,0.0,1.0,3.0,0.0,7.0
408,21.0,9.0,2.0,23.0,9.0,3.0,0.0,22.0,7.0,3.0,1.0,12.0,5.0,8.0,8.0,1.0,3.0,0.0,11.0,4.0
409,21.0,10.0,0.0,41.0,5.0,1.0,0.0,19.0,43.0,4.0,1.0,1.0,17.0,14.0,0.0,2.0,0.0,0.0,10.0,6.0
410,21.0,11.0,0.0,11.0,1.0,0.0,0.0,13.0,119.0,2.0,3.0,15.0,5.0,37.0,1.0,7.0,2.0,0.0,0.0,8.0
411,21.0,12.0,0.0,27.0,6.0,0.0,0.0,28.0,1.0,2.0,0.0,16.0,7.0,6.0,0.0,3.0,0.0,3.0,0.0,15.0
412,21.0,13.0,0.0,18.0,9.0,2.0,0.0,20.0,6.0,0.0,1.0,18.0,3.0,12.0,6.0,3.0,3.0,2.0,20.0,6.0
413,21.0,14.0,0.0,54.0,5.0,6.0,1.0,16.0,85.0,1.0,1.0,7.0,8.0,35.0,0.0,4.0,0.0,0.0,1.0,6.0
414,21.0,15.0,0.0,25.0,2.0,0.0,0.0,59.0,66.0,5.0,5.0,12.0,16.0,19.0,0.0,6.0,3.0,3.0,1.0,16.0
415,21.0,16.0,0.0,33.0,5.0,0.0,0.0,29.0,1.0,5.0,1.0,7.0,24.0,8.0,2.0,2.0,2.0,0.0,1.0,7.0
416,21.0,17.0,0.0,22.0,15.0,3.0,1.0,16.0,13.0,7.0,1.0,10.0,16.0,10.0,9.0,5.0,1.0,3.0,6.0,10.0
417,21.0,18.0,0.0,25.0,1.0,1.0,0.0,23.0,36.0,12.0,3.0,33.0,11.0,39.0,0.0,8.0,3.0,2.0,1.0,9.0
418,21.0,19.0,0.0,33.0,1.0,0.0,1.0,25.0,10.0,10.0,2.0,24.0,7.0,18.0,0.0,4.0,0.0,6.0,0.0,8.0
419,21.0,20.0,0.0,40.0,8.0,1.0,0.0,19.0,1.0,10.0,1.0,3.0,18.0,6.0,2.0,3.0,2.0,4.0,0.0,13.0
420,22.0,1.0,0.0,27.0,4.0,1.0,0.0,15.0,4.0,8.0,1.0,12.0,14.0,13.0,2.0,9.0,0.0,0.0,0.0,8.0
421,22.0,2.0,0.0,35.0,2.0,1.0,0.0,11.0,12.0,3.0,1.0,11.0,6.0,16.0,2.0,2.0,6.0,4.0,0.0,12.0
422,22.0,3.0,0.0,47.0,0.0,4.0,0.0,9.0,0.0,4.0,0.0,11.0,9.0,7.0,3.0,4.0,2.0,4.0,1.0,25.0
423,22.0,4.0,0.0,42.0,13.0,3.0,0.0,41.0,3.0,18.0,0.0,8.0,24.0,2.0,8.0,1.0,3.0,6.0,0.0,7.0
424,22.0,5.0,0.0,24.0,2.0,3.0,0.0,22.0,6.0,1.0,1.0,19.0,11.0,14.0,2.0,5.0,3.0,4.0,0.0,21.0
425,22.0,6.0,0.0,27.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,8.0,1.0,3.0,8.0,3.0,1.0,33.0
426,22.0,7.0,0.0,34.0,7.0,0.0,0.0,2.0,5.0,7.0,1.0,2.0,1.0,7.0,1.0,4.0,3.0,3.0,0.0,22.0
427,22.0,8.0,8.0,32.0,19.0,1.0,0.0,35.0,5.0,7.0,0.0,7.0,11.0,7.0,22.0,5.0,1.0,9.0,1.0,17.0
428,22.0,9.0,0.0,20.0,5.0,1.0,0.0,46.0,7.0,2.0,0.0,17.0,23.0,11.0,2.0,4.0,1.0,3.0,1.0,18.0
429,22.0,10.0,0.0,7.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,5.0,9.0,8.0,0.0,28.0
430,22.0,11.0,0.0,32.0,3.0,0.0,0.0,8.0,1.0,5.0,1.0,2.0,7.0,5.0,4.0,4.0,4.0,9.0,0.0,15.0
431,22.0,12.0,15.0,39.0,22.0,1.0,0.0,39.0,4.0,5.0,1.0,4.0,25.0,6.0,16.0,6.0,3.0,10.0,0.0,16.0
432,22.0,13.0,0.0,23.0,5.0,1.0,0.0,15.0,8.0,1.0,2.0,19.0,10.0,8.0,2.0,4.0,0.0,4.0,0.0,13.0
433,22.0,14.0,0.0,15.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,27.0
434,22.0,15.0,0.0,20.0,13.0,1.0,0.0,18.0,4.0,4.0,0.0,13.0,6.0,5.0,5.0,4.0,4.0,5.0,1.0,16.0
435,22.0,16.0,28.0,36.0,24.0,0.0,1.0,34.0,6.0,9.0,0.0,3.0,9.0,7.0,20.0,2.0,5.0,6.0,0.0,14.0
436,22.0,17.0,0.0,22.0,5.0,0.0,0.0,9.0,3.0,3.0,2.0,16.0,11.0,11.0,6.0,4.0,5.0,2.0,1.0,10.0
437,22.0,18.0,0.0,7.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,32.0
438,22.0,19.0,0.0,29.0,9.0,0.0,0.0,8.0,2.0,1.0,0.0,20.0,7.0,5.0,7.0,1.0,0.0,10.0,0.0,24.0
439,22.0,20.0,0.0,25.0,22.0,0.0,0.0,16.0,27.0,8.0,0.0,14.0,14.0,26.0,18.0,2.0,16.0,16.0,0.0,22.0
440,23.0,1.0,0.0,12.0,22.0,1.0,0.0,5.0,1.0,7.0,2.0,3.0,6.0,0.0,10.0,1.0,7.0,4.0,7.0,17.0
441,23.0,2.0,0.0,24.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,14.0,0.0,21.0
442,23.0,3.0,0.0,25.0,9.0,0.0,0.0,3.0,11.0,0.0,1.0,2.0,4.0,8.0,8.0,6.0,12.0,13.0,1.0,26.0
443,23.0,4.0,0.0,29.0,24.0,0.0,0.0,7.0,19.0,3.0,0.0,2.0,3.0,40.0,6.0,6.0,8.0,24.0,0.0,22.0
444,23.0,5.0,0.0,31.0,14.0,1.0,0.0,30.0,6.0,11.0,0.0,9.0,21.0,4.0,3.0,4.0,3.0,10.0,4.0,21.0
445,23.0,6.0,0.0,7.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,6.0,4.0,6.0,4.0,4.0,4.0,15.0,0.0,45.0
446,23.0,7.0,0.0,23.0,26.0,0.0,0.0,1.0,4.0,2.0,0.0,9.0,0.0,10.0,10.0,1.0,4.0,20.0,1.0,21.0
447,23.0,8.0,0.0,27.0,16.0,1.0,0.0,9.0,14.0,0.0,1.0,18.0,1.0,29.0,5.0,3.0,4.0,19.0,0.0,15.0
448,23.0,9.0,0.0,33.0,7.0,2.0,0.0,21.0,11.0,5.0,0.0,8.0,15.0,12.0,5.0,3.0,0.0,2.0,11.0,19.0
449,23.0,10.0,0.0,30.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,11.0,4.0,4.0,3.0,3.0,3.0,10.0,0.0,31.0
450,23.0,11.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,2.0,8.0,1.0,5.0,23.0,0.0,15.0
451,23.0,12.0,0.0,35.0,20.0,0.0,1.0,16.0,18.0,1.0,0.0,3.0,5.0,62.0,2.0,2.0,4.0,23.0,0.0,17.0
452,23.0,13.0,0.0,31.0,13.0,2.0,0.0,12.0,103.0,8.0,0.0,9.0,10.0,91.0,0.0,6.0,9.0,6.0,0.0,31.0
453,23.0,14.0,0.0,49.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,14.0,0.0,9.0,1.0,3.0,3.0,6.0,0.0,23.0
454,23.0,15.0,0.0,26.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,4.0,12.0,3.0,0.0,24.0,0.0,15.0
455,23.0,16.0,0.0,27.0,13.0,0.0,0.0,13.0,3.0,3.0,0.0,2.0,9.0,13.0,16.0,3.0,3.0,32.0,1.0,21.0
456,23.0,17.0,0.0,25.0,11.0,0.0,0.0,4.0,60.0,6.0,0.0,5.0,5.0,44.0,6.0,3.0,2.0,2.0,7.0,12.0
457,23.0,18.0,0.0,33.0,1.0,1.0,0.0,7.0,11.0,2.0,0.0,2.0,0.0,13.0,0.0,4.0,3.0,7.0,0.0,29.0
458,23.0,19.0,0.0,31.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,4.0,6.0,2.0,2.0,22.0,0.0,18.0
459,23.0,20.0,0.0,27.0,4.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,4.0,4.0,17.0,6.0,4.0,24.0,1.0,13.0
460,24.0,1.0,7.0,14.0,5.0,0.0,0.0,11.0,6.0,5.0,0.0,1.0,5.0,11.0,24.0,5.0,3.0,2.0,7.0,7.0
461,24.0,2.0,0.0,20.0,4.0,2.0,0.0,8.0,8.0,1.0,0.0,16.0,4.0,10.0,3.0,6.0,3.0,16.0,1.0,32.0
462,24.0,3.0,0.0,23.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,3.0,5.0,5.0,3.0,26.0,0.0,30.0
463,24.0,4.0,0.0,37.0,17.0,1.0,0.0,5.0,3.0,0.0,0.0,2.0,4.0,4.0,19.0,3.0,4.0,27.0,0.0,19.0
464,24.0,5.0,0.0,21.0,18.0,0.0,0.0,9.0,3.0,7.0,0.0,17.0,4.0,13.0,42.0,2.0,2.0,3.0,7.0,10.0
465,24.0,6.0,0.0,20.0,1.0,1.0,0.0,3.0,4.0,2.0,0.0,2.0,1.0,10.0,2.0,7.0,7.0,4.0,0.0,49.0
466,24.0,7.0,0.0,40.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,1.0,28.0,0.0,25.0
467,24.0,8.0,0.0,27.0,12.0,0.0,0.0,5.0,2.0,4.0,0.0,17.0,0.0,5.0,12.0,3.0,4.0,20.0,0.0,8.0
468,24.0,9.0,1.0,4.0,43.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,79.0,0.0,1.0,2.0,8.0,3.0
469,24.0,10.0,0.0,15.0,2.0,0.0,0.0,3.0,7.0,2.0,0.0,4.0,2.0,6.0,7.0,10.0,7.0,5.0,0.0,41.0
470,24.0,11.0,0.0,36.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,17.0,8.0,4.0,26.0,1.0,43.0
471,24.0,12.0,0.0,41.0,3.0,1.0,0.0,8.0,5.0,6.0,0.0,9.0,1.0,9.0,10.0,9.0,3.0,13.0,1.0,14.0
472,24.0,13.0,1.0,8.0,20.0,0.0,0.0,2.0,3.0,3.0,0.0,7.0,2.0,5.0,28.0,7.0,14.0,3.0,15.0,14.0
473,24.0,14.0,0.0,10.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,12.0,5.0,9.0,11.0,9.0,0.0,37.0
474,24.0,15.0,0.0,34.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,3.0,9.0,11.0,6.0,17.0,1.0,52.0
475,24.0,16.0,0.0,47.0,7.0,2.0,0.0,12.0,5.0,2.0,0.0,7.0,8.0,5.0,4.0,5.0,1.0,18.0,0.0,21.0
476,24.0,17.0,0.0,20.0,11.0,0.0,0.0,5.0,2.0,3.0,0.0,12.0,2.0,5.0,19.0,6.0,2.0,5.0,10.0,11.0
477,24.0,18.0,0.0,29.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,6.0,0.0,10.0,5.0,13.0,1.0,9.0,0.0,27.0
478,24.0,19.0,0.0,26.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,20.0,2.0,12.0,0.0,48.0
479,24.0,20.0,0.0,51.0,8.0,0.0,0.0,4.0,4.0,3.0,0.0,24.0,2.0,4.0,3.0,9.0,0.0,7.0,0.0,14.0
480,25.0,1.0,0.0,24.0,2.0,2.0,0.0,3.0,3.0,6.0,1.0,1.0,1.0,5.0,0.0,6.0,4.0,3.0,1.0,15.0
481,25.0,2.0,0.0,32.0,1.0,1.0,0.0,6.0,9.0,0.0,1.0,5.0,2.0,8.0,2.0,11.0,4.0,12.0,1.0,25.0
482,25.0,3.0,0.0,23.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,9.0,0.0,7.0,2.0,15.0,4.0,14.0,0.0,37.0
483,25.0,4.0,0.0,22.0,3.0,2.0,0.0,3.0,3.0,3.0,0.0,8.0,0.0,9.0,2.0,17.0,2.0,8.0,2.0,28.0
484,25.0,5.0,0.0,28.0,0.0,2.0,0.0,2.0,8.0,1.0,0.0,6.0,1.0,9.0,1.0,9.0,4.0,4.0,0.0,25.0
485,25.0,6.0,0.0,40.0,1.0,0.0,0.0,4.0,46.0,1.0,0.0,6.0,1.0,14.0,1.0,12.0,1.0,7.0,0.0,35.0
486,25.0,7.0,0.0,33.0,4.0,0.0,0.0,8.0,32.0,0.0,0.0,24.0,1.0,6.0,2.0,18.0,5.0,6.0,0.0,25.0
487,25.0,8.0,0.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,9.0,1.0,9.0,0.0,19.0
488,25.0,9.0,0.0,40.0,2.0,3.0,1.0,6.0,127.0,0.0,1.0,9.0,2.0,27.0,0.0,22.0,0.0,3.0,0.0,28.0
489,25.0,10.0,0.0,34.0,3.0,1.0,0.0,2.0,145.0,1.0,0.0,6.0,1.0,11.0,1.0,22.0,0.0,8.0,0.0,27.0
490,25.0,11.0,0.0,19.0,3.0,2.0,0.0,1.0,83.0,1.0,0.0,4.0,2.0,9.0,0.0,11.0,2.0,5.0,0.0,19.0
491,25.0,12.0,0.0,32.0,10.0,0.0,1.0,1.0,20.0,2.0,1.0,5.0,0.0,7.0,1.0,13.0,3.0,8.0,0.0,11.0
492,25.0,13.0,0.0,37.0,3.0,3.0,0.0,0.0,175.0,0.0,0.0,6.0,3.0,80.0,1.0,18.0,1.0,5.0,1.0,15.0
493,25.0,14.0,0.0,29.0,1.0,3.0,0.0,4.0,165.0,1.0,0.0,5.0,4.0,53.0,0.0,24.0,0.0,5.0,1.0,25.0
494,25.0,15.0,0.0,41.0,2.0,1.0,0.0,2.0,66.0,5.0,0.0,35.0,4.0,60.0,0.0,16.0,1.0,4.0,0.0,17.0
495,25.0,16.0,0.0,39.0,9.0,2.0,0.0,3.0,71.0,2.0,0.0,4.0,3.0,28.0,0.0,27.0,2.0,15.0,1.0,27.0
496,25.0,17.0,0.0,10.0,0.0,1.0,0.0,2.0,53.0,1.0,1.0,14.0,4.0,89.0,0.0,20.0,1.0,1.0,0.0,7.0
497,25.0,18.0,0.0,18.0,2.0,2.0,1.0,0.0,49.0,0.0,0.0,6.0,5.0,161.0,0.0,18.0,1.0,4.0,0.0,15.0
498,25.0,19.0,0.0,21.0,4.0,3.0,1.0,5.0,92.0,0.0,1.0,14.0,5.0,160.0,1.0,28.0,1.0,1.0,0.0,20.0
499,25.0,20.0,0.0,21.0,7.0,2.0,1.0,2.0,69.0,1.0,0.0,10.0,6.0,135.0,1.0,21.0,2.0,5.0,0.0,24.0
500,26.0,1.0,0.0,35.0,4.0,2.0,0.0,21.0,6.0,5.0,1.0,6.0,15.0,3.0,1.0,1.0,0.0,2.0,0.0,9.0
501,26.0,2.0,0.0,37.0,2.0,0.0,0.0,51.0,67.0,2.0,0.0,2.0,13.0,22.0,5.0,8.0,1.0,4.0,10.0,6.0
502,26.0,3.0,36.0,67.0,13.0,1.0,0.0,28.0,0.0,8.0,0.0,9.0,9.0,5.0,24.0,5.0,3.0,5.0,0.0,12.0
503,26.0,4.0,71.0,21.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,24.0,0.0,1.0,1.0,0.0,6.0
504,26.0,5.0,0.0,44.0,3.0,1.0,0.0,36.0,3.0,5.0,0.0,9.0,12.0,12.0,9.0,4.0,1.0,3.0,0.0,5.0
505,26.0,6.0,9.0,64.0,9.0,3.0,0.0,14.0,17.0,6.0,1.0,6.0,10.0,18.0,21.0,10.0,1.0,13.0,3.0,14.0
