,fov,spot_id,tumor,fibroblast,macrophage,T CD4 memory,T CD8 memory,plasmablast,B-cell,mast,Treg,endothelial,pDC,T CD4 naive,neutrophil,T CD8 naive,NK,monocyte,epithelial,mDC
337,17.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,18.0,5.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,9.0,0.0,2.0,0.0,7.0,2.0
345,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
346,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,18.0,8.0,1.0,12.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
348,18.0,9.0,2.0,5.0,43.0,0.0,0.0,2.0,1.0,6.0,0.0,8.0,1.0,4.0,40.0,1.0,3.0,0.0,3.0,0.0
349,18.0,10.0,1.0,2.0,20.0,0.0,0.0,3.0,0.0,4.0,0.0,8.0,0.0,0.0,45.0,0.0,7.0,1.0,6.0,2.0
350,18.0,11.0,4.0,6.0,14.0,0.0,0.0,20.0,1.0,2.0,0.0,11.0,6.0,4.0,41.0,0.0,4.0,0.0,2.0,2.0
351,18.0,12.0,1.0,4.0,25.0,0.0,0.0,8.0,2.0,6.0,0.0,3.0,1.0,3.0,36.0,1.0,10.0,1.0,22.0,1.0
352,18.0,13.0,0.0,3.0,29.0,0.0,0.0,4.0,1.0,2.0,0.0,5.0,1.0,3.0,72.0,2.0,3.0,2.0,6.0,1.0
353,18.0,14.0,3.0,1.0,29.0,0.0,0.0,10.0,1.0,4.0,0.0,12.0,4.0,3.0,42.0,0.0,3.0,2.0,16.0,3.0
354,18.0,15.0,0.0,8.0,16.0,0.0,1.0,9.0,4.0,7.0,0.0,25.0,2.0,14.0,23.0,0.0,6.0,4.0,10.0,2.0
355,18.0,16.0,0.0,27.0,6.0,2.0,0.0,16.0,20.0,10.0,0.0,36.0,6.0,78.0,0.0,4.0,6.0,10.0,12.0,6.0
356,18.0,17.0,0.0,3.0,29.0,0.0,0.0,0.0,1.0,6.0,0.0,16.0,0.0,3.0,46.0,0.0,9.0,1.0,10.0,3.0
357,18.0,18.0,9.0,5.0,39.0,0.0,0.0,3.0,3.0,3.0,0.0,7.0,1.0,4.0,33.0,0.0,8.0,0.0,5.0,4.0
358,18.0,19.0,1.0,8.0,38.0,0.0,0.0,1.0,1.0,2.0,0.0,7.0,0.0,1.0,40.0,1.0,3.0,2.0,12.0,3.0
359,18.0,20.0,0.0,10.0,17.0,0.0,0.0,13.0,6.0,1.0,0.0,16.0,2.0,39.0,23.0,1.0,6.0,0.0,7.0,7.0
360,19.0,1.0,1.0,8.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,27.0,1.0,2.0,33.0,0.0,0.0,1.0,8.0,7.0
361,19.0,2.0,34.0,0.0,25.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,1.0,0.0,0.0
362,19.0,3.0,3.0,6.0,28.0,0.0,0.0,8.0,4.0,4.0,0.0,13.0,1.0,5.0,62.0,0.0,5.0,0.0,7.0,1.0
363,19.0,4.0,2.0,2.0,30.0,0.0,0.0,1.0,3.0,2.0,0.0,7.0,0.0,2.0,50.0,1.0,1.0,0.0,6.0,2.0
364,19.0,5.0,3.0,8.0,28.0,1.0,0.0,3.0,1.0,5.0,0.0,29.0,0.0,1.0,31.0,0.0,3.0,1.0,8.0,0.0
365,19.0,6.0,5.0,1.0,27.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,34.0,1.0,3.0,1.0,7.0,2.0
366,19.0,7.0,2.0,1.0,44.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,0.0,2.0,72.0,0.0,4.0,1.0,8.0,2.0
367,19.0,8.0,1.0,6.0,21.0,0.0,0.0,2.0,0.0,3.0,0.0,13.0,0.0,2.0,34.0,1.0,6.0,0.0,15.0,4.0
368,19.0,9.0,2.0,4.0,30.0,0.0,0.0,0.0,1.0,7.0,0.0,21.0,0.0,1.0,38.0,0.0,4.0,0.0,8.0,1.0
369,19.0,10.0,3.0,2.0,24.0,0.0,0.0,1.0,3.0,3.0,0.0,16.0,0.0,1.0,47.0,0.0,2.0,0.0,2.0,3.0
370,19.0,11.0,14.0,2.0,30.0,0.0,0.0,1.0,2.0,2.0,0.0,6.0,1.0,0.0,70.0,0.0,0.0,0.0,5.0,4.0
371,19.0,12.0,16.0,1.0,45.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,0.0,1.0,60.0,1.0,5.0,1.0,5.0,2.0
372,19.0,13.0,3.0,2.0,54.0,0.0,0.0,1.0,2.0,4.0,0.0,9.0,0.0,0.0,37.0,1.0,5.0,0.0,8.0,5.0
373,19.0,14.0,13.0,1.0,59.0,0.0,0.0,2.0,2.0,5.0,0.0,11.0,0.0,1.0,82.0,0.0,2.0,0.0,1.0,1.0
374,19.0,15.0,11.0,1.0,51.0,0.0,0.0,2.0,3.0,7.0,0.0,12.0,0.0,3.0,55.0,0.0,1.0,2.0,5.0,4.0
375,19.0,16.0,5.0,2.0,40.0,0.0,0.0,3.0,3.0,5.0,0.0,18.0,2.0,1.0,69.0,0.0,3.0,2.0,9.0,1.0
376,19.0,17.0,0.0,14.0,22.0,0.0,1.0,4.0,106.0,1.0,0.0,22.0,1.0,61.0,14.0,1.0,7.0,4.0,7.0,26.0
377,19.0,18.0,6.0,15.0,41.0,0.0,0.0,3.0,5.0,3.0,0.0,26.0,3.0,21.0,45.0,2.0,6.0,3.0,10.0,5.0
378,19.0,19.0,10.0,10.0,33.0,0.0,0.0,4.0,3.0,7.0,0.0,24.0,1.0,8.0,63.0,0.0,9.0,1.0,7.0,0.0
379,19.0,20.0,2.0,2.0,55.0,0.0,0.0,9.0,1.0,8.0,0.0,13.0,0.0,4.0,51.0,1.0,5.0,1.0,7.0,0.0
380,20.0,1.0,5.0,3.0,42.0,0.0,0.0,2.0,36.0,4.0,0.0,5.0,0.0,12.0,46.0,1.0,4.0,0.0,22.0,6.0
381,20.0,2.0,6.0,5.0,37.0,0.0,0.0,0.0,9.0,3.0,0.0,9.0,1.0,5.0,34.0,2.0,4.0,1.0,18.0,3.0
382,20.0,3.0,4.0,4.0,29.0,0.0,0.0,1.0,2.0,8.0,0.0,7.0,2.0,1.0,51.0,0.0,3.0,1.0,18.0,0.0
383,20.0,4.0,7.0,7.0,32.0,0.0,0.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,42.0,2.0,6.0,2.0,22.0,5.0
384,20.0,5.0,3.0,1.0,24.0,0.0,0.0,3.0,1.0,2.0,0.0,23.0,2.0,0.0,24.0,0.0,0.0,1.0,15.0,1.0
385,20.0,6.0,1.0,4.0,29.0,0.0,0.0,0.0,4.0,6.0,0.0,20.0,0.0,2.0,27.0,0.0,1.0,0.0,8.0,2.0
386,20.0,7.0,1.0,17.0,27.0,0.0,0.0,0.0,2.0,6.0,0.0,13.0,1.0,1.0,37.0,0.0,2.0,2.0,6.0,5.0
387,20.0,8.0,0.0,21.0,3.0,0.0,0.0,8.0,5.0,1.0,0.0,8.0,4.0,15.0,16.0,10.0,1.0,4.0,1.0,14.0
388,20.0,9.0,1.0,6.0,18.0,0.0,0.0,17.0,3.0,7.0,0.0,15.0,7.0,2.0,32.0,2.0,2.0,3.0,20.0,6.0
389,20.0,10.0,2.0,5.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,52.0,2.0,4.0,1.0,13.0,7.0
390,20.0,11.0,0.0,38.0,9.0,0.0,0.0,3.0,3.0,3.0,0.0,6.0,0.0,1.0,26.0,6.0,1.0,2.0,4.0,13.0
391,20.0,12.0,0.0,34.0,0.0,1.0,0.0,14.0,15.0,2.0,0.0,19.0,6.0,14.0,1.0,6.0,2.0,7.0,0.0,24.0
392,20.0,13.0,0.0,20.0,2.0,0.0,0.0,7.0,0.0,12.0,0.0,20.0,6.0,3.0,5.0,2.0,4.0,3.0,23.0,13.0
393,20.0,14.0,0.0,42.0,7.0,0.0,0.0,1.0,2.0,8.0,0.0,14.0,0.0,5.0,14.0,7.0,1.0,3.0,7.0,23.0
394,20.0,15.0,0.0,60.0,3.0,0.0,0.0,6.0,30.0,4.0,0.0,32.0,6.0,16.0,0.0,4.0,0.0,6.0,0.0,16.0
395,20.0,16.0,0.0,32.0,3.0,0.0,0.0,1.0,92.0,3.0,0.0,9.0,1.0,27.0,0.0,10.0,1.0,1.0,0.0,16.0
396,20.0,17.0,0.0,26.0,4.0,0.0,0.0,24.0,7.0,9.0,2.0,9.0,11.0,25.0,2.0,16.0,4.0,0.0,0.0,25.0
397,20.0,18.0,0.0,38.0,6.0,0.0,1.0,7.0,28.0,1.0,0.0,8.0,14.0,44.0,5.0,14.0,2.0,7.0,1.0,22.0
398,20.0,19.0,0.0,17.0,5.0,2.0,0.0,0.0,52.0,2.0,0.0,6.0,4.0,119.0,1.0,16.0,2.0,2.0,0.0,19.0
399,20.0,20.0,0.0,4.0,2.0,0.0,0.0,4.0,43.0,0.0,0.0,20.0,1.0,157.0,0.0,9.0,1.0,0.0,1.0,5.0
400,21.0,1.0,0.0,23.0,1.0,1.0,0.0,30.0,5.0,4.0,0.0,31.0,10.0,5.0,1.0,2.0,2.0,0.0,1.0,3.0
401,21.0,2.0,0.0,41.0,6.0,0.0,0.0,20.0,0.0,3.0,0.0,22.0,12.0,6.0,1.0,1.0,0.0,2.0,1.0,11.0
402,21.0,3.0,0.0,45.0,3.0,0.0,1.0,28.0,1.0,1.0,1.0,35.0,21.0,0.0,3.0,1.0,0.0,0.0,2.0,11.0
403,21.0,4.0,0.0,32.0,1.0,0.0,0.0,13.0,0.0,4.0,0.0,11.0,14.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0
404,21.0,5.0,0.0,29.0,17.0,1.0,0.0,19.0,2.0,3.0,0.0,12.0,11.0,1.0,3.0,1.0,0.0,0.0,20.0,5.0
405,21.0,6.0,0.0,35.0,1.0,0.0,0.0,48.0,3.0,9.0,0.0,12.0,18.0,8.0,1.0,0.0,0.0,1.0,5.0,9.0
406,21.0,7.0,0.0,21.0,1.0,0.0,0.0,21.0,6.0,0.0,0.0,28.0,13.0,8.0,14.0,1.0,1.0,7.0,0.0,18.0
407,21.0,8.0,0.0,15.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0
408,21.0,9.0,3.0,18.0,6.0,0.0,0.0,23.0,2.0,6.0,0.0,10.0,7.0,5.0,10.0,0.0,1.0,0.0,16.0,1.0
409,21.0,10.0,0.0,47.0,0.0,3.0,0.0,26.0,29.0,4.0,0.0,13.0,24.0,16.0,0.0,2.0,1.0,1.0,0.0,9.0
410,21.0,11.0,0.0,19.0,2.0,0.0,0.0,30.0,54.0,4.0,1.0,41.0,8.0,26.0,1.0,3.0,0.0,3.0,0.0,4.0
411,21.0,12.0,0.0,50.0,3.0,0.0,0.0,42.0,0.0,4.0,0.0,15.0,9.0,1.0,5.0,1.0,1.0,0.0,0.0,9.0
412,21.0,13.0,2.0,32.0,10.0,3.0,1.0,16.0,4.0,3.0,0.0,26.0,12.0,8.0,5.0,4.0,2.0,0.0,17.0,5.0
413,21.0,14.0,0.0,58.0,2.0,1.0,0.0,24.0,56.0,3.0,2.0,11.0,14.0,20.0,0.0,4.0,1.0,0.0,0.0,9.0
414,21.0,15.0,0.0,38.0,1.0,0.0,0.0,48.0,32.0,6.0,0.0,17.0,23.0,7.0,1.0,0.0,0.0,4.0,0.0,13.0
415,21.0,16.0,1.0,37.0,6.0,0.0,0.0,53.0,2.0,6.0,1.0,8.0,17.0,4.0,2.0,1.0,1.0,5.0,0.0,1.0
416,21.0,17.0,1.0,48.0,13.0,2.0,1.0,16.0,9.0,9.0,0.0,14.0,13.0,6.0,2.0,4.0,4.0,2.0,6.0,3.0
417,21.0,18.0,0.0,27.0,2.0,3.0,0.0,34.0,26.0,10.0,0.0,26.0,19.0,19.0,1.0,1.0,2.0,4.0,0.0,8.0
418,21.0,19.0,0.0,54.0,1.0,0.0,0.0,15.0,1.0,2.0,0.0,22.0,8.0,3.0,0.0,4.0,0.0,2.0,0.0,11.0
419,21.0,20.0,0.0,40.0,12.0,1.0,0.0,43.0,1.0,4.0,0.0,0.0,14.0,4.0,7.0,1.0,2.0,3.0,1.0,4.0
420,22.0,1.0,0.0,28.0,7.0,1.0,0.0,10.0,2.0,4.0,1.0,5.0,7.0,9.0,2.0,5.0,6.0,1.0,0.0,6.0
421,22.0,2.0,0.0,29.0,4.0,1.0,0.0,13.0,7.0,5.0,1.0,8.0,4.0,16.0,1.0,7.0,9.0,2.0,0.0,21.0
422,22.0,3.0,0.0,39.0,3.0,1.0,1.0,9.0,2.0,4.0,0.0,10.0,7.0,6.0,2.0,2.0,1.0,6.0,0.0,8.0
423,22.0,4.0,0.0,34.0,11.0,1.0,0.0,44.0,4.0,12.0,0.0,10.0,15.0,7.0,19.0,4.0,3.0,8.0,1.0,15.0
424,22.0,5.0,0.0,22.0,6.0,2.0,0.0,10.0,4.0,6.0,2.0,17.0,3.0,4.0,0.0,3.0,5.0,2.0,0.0,18.0
425,22.0,6.0,0.0,18.0,2.0,0.0,0.0,6.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,13.0
426,22.0,7.0,0.0,23.0,9.0,1.0,1.0,12.0,2.0,7.0,2.0,2.0,5.0,8.0,5.0,4.0,4.0,7.0,0.0,12.0
427,22.0,8.0,6.0,39.0,22.0,0.0,0.0,24.0,2.0,8.0,1.0,12.0,10.0,0.0,38.0,2.0,8.0,13.0,2.0,15.0
428,22.0,9.0,0.0,20.0,4.0,0.0,0.0,29.0,4.0,2.0,0.0,12.0,13.0,14.0,2.0,2.0,1.0,3.0,0.0,14.0
429,22.0,10.0,0.0,7.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,3.0,7.0,4.0,0.0,22.0
430,22.0,11.0,0.0,33.0,7.0,2.0,0.0,17.0,0.0,5.0,0.0,3.0,3.0,11.0,5.0,4.0,9.0,6.0,1.0,8.0
431,22.0,12.0,52.0,42.0,23.0,0.0,2.0,10.0,1.0,0.0,0.0,7.0,10.0,4.0,15.0,5.0,3.0,11.0,2.0,9.0
432,22.0,13.0,0.0,25.0,4.0,0.0,0.0,10.0,2.0,4.0,0.0,16.0,9.0,7.0,2.0,2.0,5.0,1.0,0.0,19.0
433,22.0,14.0,0.0,14.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,10.0,0.0,21.0
434,22.0,15.0,0.0,20.0,22.0,0.0,0.0,20.0,4.0,8.0,0.0,7.0,4.0,10.0,13.0,6.0,11.0,9.0,0.0,22.0
435,22.0,16.0,76.0,32.0,9.0,0.0,0.0,15.0,1.0,4.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,3.0,0.0,5.0
436,22.0,17.0,0.0,15.0,2.0,0.0,0.0,8.0,3.0,5.0,1.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,21.0
437,22.0,18.0,0.0,19.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,17.0,3.0,3.0,1.0,4.0,4.0,5.0,0.0,33.0
438,22.0,19.0,0.0,23.0,21.0,0.0,0.0,13.0,5.0,5.0,0.0,12.0,3.0,9.0,12.0,1.0,7.0,13.0,0.0,8.0
439,22.0,20.0,20.0,25.0,20.0,0.0,0.0,19.0,15.0,5.0,0.0,27.0,11.0,23.0,14.0,6.0,6.0,11.0,3.0,15.0
440,23.0,1.0,0.0,10.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,15.0
441,23.0,2.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,3.0,5.0,2.0,2.0,11.0,1.0,20.0
442,23.0,3.0,0.0,19.0,17.0,1.0,0.0,4.0,5.0,7.0,0.0,9.0,3.0,14.0,13.0,4.0,8.0,17.0,3.0,9.0
443,23.0,4.0,0.0,38.0,21.0,3.0,0.0,18.0,39.0,2.0,0.0,10.0,12.0,62.0,7.0,3.0,9.0,17.0,3.0,38.0
444,23.0,5.0,0.0,27.0,14.0,1.0,0.0,11.0,3.0,6.0,1.0,10.0,8.0,6.0,0.0,2.0,4.0,1.0,0.0,25.0
445,23.0,6.0,0.0,11.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,4.0,13.0,0.0,5.0,12.0,0.0,29.0
446,23.0,7.0,0.0,32.0,24.0,0.0,0.0,5.0,8.0,0.0,0.0,11.0,4.0,9.0,7.0,5.0,10.0,13.0,0.0,9.0
447,23.0,8.0,0.0,37.0,11.0,1.0,0.0,29.0,21.0,3.0,0.0,5.0,13.0,46.0,6.0,3.0,9.0,30.0,0.0,13.0
448,23.0,9.0,0.0,41.0,12.0,0.0,0.0,27.0,3.0,4.0,0.0,6.0,12.0,13.0,2.0,4.0,4.0,9.0,3.0,20.0
449,23.0,10.0,0.0,15.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,7.0,4.0,0.0,5.0,13.0,0.0,29.0
450,23.0,11.0,0.0,30.0,14.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,5.0,8.0,9.0,2.0,2.0,22.0,0.0,13.0
451,23.0,12.0,0.0,31.0,32.0,0.0,0.0,13.0,9.0,1.0,0.0,3.0,2.0,28.0,10.0,0.0,4.0,31.0,7.0,16.0
452,23.0,13.0,0.0,44.0,11.0,4.0,0.0,6.0,54.0,4.0,0.0,10.0,5.0,57.0,1.0,2.0,14.0,10.0,0.0,22.0
453,23.0,14.0,0.0,31.0,7.0,0.0,0.0,3.0,1.0,1.0,0.0,18.0,2.0,3.0,6.0,2.0,2.0,25.0,0.0,27.0
454,23.0,15.0,0.0,29.0,8.0,0.0,0.0,11.0,3.0,4.0,0.0,0.0,3.0,5.0,13.0,3.0,2.0,29.0,0.0,24.0
455,23.0,16.0,0.0,26.0,18.0,0.0,0.0,17.0,1.0,3.0,0.0,1.0,8.0,2.0,18.0,2.0,6.0,41.0,0.0,6.0
456,23.0,17.0,0.0,16.0,6.0,0.0,0.0,8.0,61.0,6.0,0.0,3.0,7.0,42.0,2.0,2.0,7.0,6.0,6.0,10.0
457,23.0,18.0,0.0,25.0,3.0,0.0,0.0,13.0,4.0,1.0,0.0,1.0,1.0,8.0,6.0,4.0,8.0,13.0,0.0,21.0
458,23.0,19.0,0.0,38.0,6.0,0.0,0.0,2.0,3.0,4.0,0.0,7.0,0.0,3.0,9.0,2.0,6.0,28.0,1.0,15.0
459,23.0,20.0,0.0,28.0,20.0,0.0,0.0,17.0,2.0,6.0,0.0,4.0,5.0,7.0,19.0,3.0,0.0,22.0,0.0,11.0
460,24.0,1.0,3.0,21.0,12.0,0.0,0.0,13.0,5.0,3.0,0.0,6.0,10.0,10.0,14.0,3.0,10.0,4.0,7.0,17.0
461,24.0,2.0,0.0,23.0,1.0,0.0,0.0,10.0,6.0,4.0,0.0,13.0,3.0,15.0,2.0,7.0,8.0,11.0,0.0,31.0
462,24.0,3.0,0.0,37.0,9.0,2.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,4.0,14.0,2.0,4.0,15.0,1.0,18.0
463,24.0,4.0,0.0,23.0,19.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,2.0,7.0,18.0,1.0,2.0,20.0,2.0,9.0
464,24.0,5.0,0.0,20.0,10.0,0.0,0.0,11.0,2.0,1.0,0.0,23.0,2.0,13.0,16.0,1.0,8.0,5.0,12.0,10.0
465,24.0,6.0,0.0,15.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,11.0,0.0,11.0,20.0,11.0,0.0,47.0
466,24.0,7.0,0.0,33.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,5.0,4.0,6.0,18.0,2.0,20.0
467,24.0,8.0,0.0,26.0,20.0,0.0,0.0,3.0,4.0,4.0,1.0,13.0,0.0,8.0,7.0,3.0,2.0,20.0,1.0,14.0
468,24.0,9.0,1.0,15.0,30.0,0.0,0.0,5.0,2.0,4.0,0.0,9.0,0.0,3.0,36.0,1.0,1.0,4.0,10.0,12.0
469,24.0,10.0,0.0,19.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,2.0,8.0,3.0,10.0,8.0,0.0,37.0
470,24.0,11.0,0.0,56.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,10.0,3.0,20.0,0.0,22.0
471,24.0,12.0,0.0,33.0,2.0,0.0,0.0,6.0,7.0,3.0,0.0,4.0,2.0,14.0,3.0,11.0,1.0,12.0,0.0,27.0
472,24.0,13.0,1.0,18.0,21.0,1.0,0.0,8.0,1.0,5.0,0.0,5.0,2.0,4.0,28.0,3.0,8.0,3.0,4.0,23.0
473,24.0,14.0,0.0,16.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,8.0,5.0,7.0,6.0,0.0,39.0
474,24.0,15.0,0.0,29.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,7.0,0.0,3.0,11.0,4.0,9.0,21.0,0.0,37.0
475,24.0,16.0,0.0,48.0,8.0,2.0,0.0,5.0,6.0,2.0,0.0,43.0,5.0,14.0,6.0,9.0,3.0,17.0,0.0,21.0
476,24.0,17.0,0.0,20.0,5.0,0.0,0.0,4.0,1.0,8.0,0.0,5.0,1.0,7.0,19.0,8.0,1.0,5.0,4.0,25.0
477,24.0,18.0,0.0,22.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,9.0,5.0,14.0,6.0,3.0,1.0,35.0
478,24.0,19.0,0.0,36.0,4.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,12.0,2.0,11.0,0.0,41.0
479,24.0,20.0,0.0,61.0,8.0,1.0,0.0,8.0,10.0,0.0,0.0,13.0,2.0,5.0,9.0,7.0,2.0,11.0,0.0,18.0
480,25.0,1.0,0.0,19.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,3.0,4.0,4.0,0.0,21.0
481,25.0,2.0,0.0,32.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,6.0,2.0,8.0,2.0,11.0,7.0,12.0,0.0,28.0
482,25.0,3.0,0.0,25.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,7.0,4.0,12.0,5.0,14.0,0.0,39.0
483,25.0,4.0,0.0,39.0,2.0,2.0,0.0,3.0,6.0,5.0,1.0,7.0,2.0,4.0,3.0,9.0,2.0,19.0,0.0,19.0
484,25.0,5.0,0.0,33.0,2.0,1.0,0.0,9.0,13.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,3.0,7.0,0.0,38.0
485,25.0,6.0,0.0,28.0,1.0,1.0,0.0,8.0,58.0,0.0,0.0,7.0,6.0,14.0,2.0,18.0,3.0,6.0,0.0,28.0
486,25.0,7.0,0.0,30.0,3.0,1.0,0.0,5.0,16.0,1.0,0.0,17.0,0.0,4.0,1.0,8.0,4.0,11.0,0.0,37.0
487,25.0,8.0,0.0,19.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,5.0,1.0,6.0,1.0,11.0,3.0,11.0,1.0,20.0
488,25.0,9.0,0.0,45.0,4.0,0.0,0.0,1.0,160.0,0.0,1.0,4.0,10.0,30.0,0.0,21.0,0.0,4.0,0.0,16.0
489,25.0,10.0,0.0,40.0,3.0,0.0,0.0,3.0,140.0,2.0,0.0,8.0,2.0,16.0,1.0,22.0,0.0,4.0,0.0,13.0
490,25.0,11.0,0.0,28.0,2.0,0.0,0.0,0.0,40.0,1.0,0.0,2.0,0.0,9.0,2.0,11.0,6.0,6.0,1.0,16.0
491,25.0,12.0,0.0,26.0,7.0,0.0,0.0,1.0,16.0,2.0,0.0,3.0,2.0,9.0,1.0,10.0,1.0,4.0,0.0,23.0
492,25.0,13.0,0.0,28.0,1.0,2.0,0.0,2.0,215.0,2.0,0.0,18.0,1.0,79.0,1.0,28.0,4.0,3.0,0.0,15.0
493,25.0,14.0,0.0,47.0,3.0,0.0,0.0,2.0,123.0,4.0,1.0,7.0,3.0,43.0,0.0,20.0,1.0,3.0,0.0,21.0
494,25.0,15.0,0.0,35.0,3.0,2.0,0.0,2.0,79.0,5.0,0.0,22.0,2.0,53.0,1.0,13.0,4.0,5.0,0.0,23.0
495,25.0,16.0,0.0,39.0,9.0,3.0,0.0,3.0,55.0,2.0,0.0,17.0,3.0,32.0,0.0,23.0,5.0,9.0,0.0,19.0
496,25.0,17.0,0.0,29.0,5.0,3.0,1.0,6.0,65.0,1.0,2.0,22.0,2.0,141.0,0.0,34.0,3.0,5.0,0.0,11.0
497,25.0,18.0,0.0,16.0,4.0,2.0,0.0,2.0,68.0,2.0,0.0,23.0,3.0,183.0,0.0,19.0,1.0,1.0,1.0,14.0
498,25.0,19.0,0.0,36.0,4.0,4.0,0.0,4.0,104.0,6.0,0.0,21.0,5.0,125.0,0.0,27.0,2.0,2.0,1.0,23.0
499,25.0,20.0,0.0,19.0,3.0,1.0,0.0,0.0,118.0,2.0,0.0,13.0,5.0,116.0,0.0,28.0,4.0,7.0,1.0,22.0
500,26.0,1.0,0.0,20.0,4.0,0.0,0.0,37.0,29.0,4.0,0.0,3.0,12.0,6.0,4.0,1.0,0.0,1.0,1.0,4.0
501,26.0,2.0,0.0,31.0,8.0,0.0,0.0,59.0,24.0,1.0,2.0,13.0,11.0,9.0,13.0,4.0,1.0,1.0,2.0,7.0
502,26.0,3.0,33.0,76.0,25.0,1.0,0.0,3.0,3.0,5.0,1.0,6.0,2.0,3.0,14.0,0.0,0.0,5.0,1.0,20.0
503,26.0,4.0,72.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0
504,26.0,5.0,0.0,40.0,26.0,1.0,0.0,44.0,6.0,11.0,0.0,9.0,13.0,16.0,19.0,4.0,4.0,8.0,1.0,10.0
505,26.0,6.0,40.0,68.0,5.0,1.0,0.0,11.0,12.0,6.0,0.0,7.0,8.0,14.0,26.0,5.0,3.0,8.0,2.0,12.0
