,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1,tumor_1,tumor_2
2218,341,5,0,8,0,0,0,0,3,0,0,0,0,5,1,1,0,122,0
2219,341,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,158,2
2220,341,7,0,3,0,0,0,0,1,0,0,1,0,2,1,1,0,180,0
2221,341,8,0,1,0,0,0,0,4,0,0,5,0,3,1,1,0,170,0
2222,341,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,199,0
2223,343,1,0,1,1,0,0,0,1,2,0,1,0,2,0,0,0,175,0
2224,343,2,0,4,4,0,0,0,3,0,0,2,0,5,1,0,0,142,0
2225,343,3,0,6,2,0,0,0,9,1,0,1,0,4,0,3,1,131,0
2226,343,4,0,2,0,0,0,0,2,1,0,5,0,3,0,3,0,173,0
2227,343,5,0,5,0,0,0,0,5,0,1,2,0,3,1,1,0,136,0
2228,343,6,0,7,0,0,0,0,9,0,0,2,0,2,0,1,0,113,1
2229,343,7,0,5,0,0,0,1,1,0,0,0,0,3,0,0,1,193,0
2230,343,8,2,2,3,0,0,0,1,0,0,2,0,8,3,1,0,146,0
2231,343,9,0,3,0,0,0,0,2,1,0,2,0,2,0,1,0,142,0
2232,344,1,0,3,1,0,1,0,4,0,0,3,0,2,0,0,0,212,0
2233,344,2,0,2,2,0,0,0,0,0,0,3,0,6,2,3,0,157,0
2234,344,3,0,4,0,0,0,0,9,1,0,0,0,6,3,1,0,136,11
2235,344,4,0,5,0,0,0,0,1,0,0,5,0,1,2,0,0,156,0
2236,344,5,0,2,1,0,0,0,0,1,0,1,0,3,0,1,0,140,0
2237,344,6,0,9,3,0,0,0,9,2,0,3,0,7,0,10,0,96,41
2238,344,7,0,1,0,0,1,0,1,0,0,3,0,8,0,0,0,148,0
2239,344,8,0,3,1,0,0,0,4,1,0,2,0,5,1,0,0,137,0
2240,344,9,0,2,2,0,0,0,4,3,0,3,0,5,2,3,1,128,2
2241,345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126,0
2242,345,2,0,2,0,0,0,0,4,0,0,5,0,1,0,0,0,181,0
2243,345,3,0,11,0,2,0,0,8,3,0,1,0,0,0,1,0,128,1
2244,345,4,0,1,0,0,0,0,3,2,0,2,0,1,0,1,0,127,0
2245,345,5,0,3,0,0,0,0,7,2,0,3,0,3,0,0,0,166,0
2246,345,6,0,5,0,0,0,0,5,2,1,2,0,4,0,1,0,126,2
2247,345,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
2248,345,8,0,2,0,0,0,0,2,4,0,0,0,2,0,0,0,173,0
2249,345,9,0,3,0,0,0,0,0,4,0,4,0,2,0,0,0,147,0
2250,347,1,0,10,1,3,0,0,12,4,1,0,0,0,0,5,0,23,0
2251,347,2,4,20,5,2,0,0,22,5,0,9,0,3,0,7,0,25,1
2252,347,3,0,10,0,2,0,0,13,10,0,8,0,21,1,1,0,124,0
2253,347,4,1,16,0,7,0,0,6,4,4,1,0,2,0,3,0,16,3
2254,347,5,2,6,0,0,0,0,28,16,0,5,0,2,2,6,0,70,2
2255,347,6,0,2,0,0,0,0,13,1,0,8,0,14,0,2,0,143,1
2256,347,7,0,22,0,1,0,0,10,6,0,1,0,7,1,6,1,22,4
2257,347,8,6,16,0,0,0,0,14,11,0,12,0,25,0,3,0,103,1
2258,347,9,0,5,1,0,0,0,6,4,0,7,0,11,1,3,0,154,6
2259,349,1,0,2,0,0,0,0,6,2,0,1,0,1,0,3,0,76,12
2260,349,2,0,7,0,1,0,0,5,1,0,2,0,3,1,3,0,127,3
2261,349,3,0,28,0,3,0,0,20,4,1,7,0,7,3,8,0,28,14
2262,349,4,2,2,0,0,0,0,3,1,0,1,0,7,1,3,0,109,2
2263,349,5,2,1,0,1,0,0,6,0,0,4,0,1,1,0,0,66,18
2264,349,6,0,40,2,2,0,0,18,2,0,6,0,3,0,5,0,13,5
2265,349,7,0,1,0,0,0,0,9,1,0,1,0,0,0,0,0,122,23
2266,349,8,1,3,0,3,0,0,7,0,0,0,0,4,1,13,0,62,13
2267,349,9,1,43,0,2,0,0,16,7,1,1,0,3,1,3,0,3,0
2277,350,1,0,2,0,0,0,0,1,2,0,1,0,2,1,2,0,128,6
2278,350,2,0,4,0,2,0,0,8,0,0,0,0,17,1,2,0,22,51
2279,350,3,0,18,0,2,0,0,16,1,1,3,0,5,0,6,0,10,7
2280,350,4,0,2,0,0,0,0,10,0,0,1,0,5,0,3,0,68,51
2281,350,5,0,4,0,3,0,0,16,2,0,0,0,11,1,8,0,27,80
2282,350,6,0,6,0,3,0,0,26,1,0,4,0,7,0,11,2,27,36
2283,350,7,0,1,0,0,0,0,2,0,0,0,0,2,0,2,0,125,47
2284,350,8,0,8,0,2,0,0,5,0,1,2,0,7,0,0,0,84,36
2285,350,9,1,5,0,1,0,0,16,0,0,2,0,9,0,12,0,35,65
2286,351,1,0,9,0,0,0,0,6,7,0,1,0,2,0,3,0,137,15
2287,351,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,144,14
2288,351,3,3,1,0,3,0,0,7,0,0,1,0,7,0,4,0,35,117
2289,351,4,9,8,0,0,0,0,5,10,0,0,0,12,1,7,0,89,31
2290,351,5,0,3,0,0,0,0,1,0,1,1,0,7,0,3,0,192,5
2291,351,6,0,3,0,3,0,0,3,0,0,1,0,4,0,5,0,58,111
2292,351,7,0,10,0,0,0,0,14,4,0,1,0,6,0,11,0,131,20
2293,351,8,0,3,0,0,0,0,1,1,0,1,0,5,1,4,0,115,44
2294,351,9,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,159,41
2295,352,1,0,11,0,0,0,0,16,3,0,2,0,8,0,16,1,154,3
2296,352,2,0,3,0,0,0,0,1,0,0,1,0,10,0,1,0,143,20
2297,352,3,0,2,0,0,0,0,4,1,0,2,0,2,0,3,0,120,56
2298,352,4,0,13,1,0,0,0,13,1,0,1,0,2,0,2,0,114,24
2299,352,5,0,1,0,0,0,0,0,0,0,2,0,5,0,1,0,162,3
2300,352,6,0,1,0,0,0,0,3,0,0,0,0,12,1,3,0,118,36
2301,352,7,0,3,0,0,0,0,3,0,0,0,0,1,0,1,0,147,13
2302,352,8,0,2,0,0,0,0,7,0,0,2,0,4,0,1,0,100,50
2303,352,9,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,81,65
2304,353,1,0,3,0,0,0,0,2,0,0,0,0,6,0,3,0,157,24
2305,353,2,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,143,50
2306,353,3,0,1,1,0,0,0,2,0,0,1,0,5,1,3,0,123,25
2307,353,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,72,123
2308,353,5,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,163,28
2309,353,6,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,124,46
2310,353,7,0,2,0,0,0,0,0,0,0,2,0,10,0,1,0,173,4
2311,353,8,0,2,1,0,0,0,2,2,0,0,0,2,0,4,0,221,5
2312,353,9,0,3,0,1,0,0,0,0,0,1,0,1,0,2,0,132,81
2313,354,1,0,6,3,0,0,0,6,1,0,0,0,8,0,8,0,137,0
2314,354,2,0,3,1,0,0,0,6,0,0,4,0,5,1,4,0,170,13
2315,354,3,0,2,2,0,0,0,4,1,0,1,0,8,0,2,0,182,6
2316,354,4,0,4,0,0,0,0,3,2,0,2,0,0,1,3,0,125,1
2317,354,5,0,2,0,0,1,0,2,0,1,2,0,0,0,1,0,162,1
2318,354,6,0,0,1,1,0,0,7,1,0,2,0,2,1,3,0,158,3
2319,354,7,1,2,1,0,0,0,4,2,1,3,0,2,0,0,0,126,0
2320,354,8,0,4,0,0,0,0,1,0,0,3,0,1,0,0,0,143,0
2321,354,9,0,6,1,1,0,0,5,9,0,3,0,4,0,0,0,88,0
2322,355,1,0,3,0,0,0,0,7,1,0,1,0,8,0,1,0,152,8
2323,355,2,0,8,0,1,0,0,16,6,0,8,0,3,1,2,0,36,1
2324,355,3,0,14,1,0,0,0,10,8,0,2,0,0,1,2,0,4,0
2325,355,4,0,6,0,0,0,0,7,0,0,4,0,11,1,2,0,132,2
2326,355,5,0,11,2,0,0,0,9,0,0,4,0,5,0,6,0,94,1
2327,355,6,0,19,0,0,0,0,12,0,1,8,0,6,4,5,0,75,1
2328,355,7,0,4,0,0,0,0,3,2,0,4,0,6,0,4,0,209,3
2329,355,8,0,7,1,0,0,0,12,2,0,5,0,8,0,3,0,159,3
2330,355,9,0,8,1,0,0,0,5,5,2,6,0,46,2,1,0,7,0
2331,356,1,0,1,0,0,0,0,2,0,0,6,0,17,2,0,0,204,2
2332,356,2,0,18,2,0,0,0,16,1,1,13,0,27,0,3,0,115,3
2333,356,3,0,30,1,5,0,0,21,7,2,10,0,6,2,0,0,0,0
2334,356,4,0,14,0,0,0,0,13,1,1,16,0,15,0,3,0,104,3
2335,356,5,0,55,0,0,0,0,27,4,1,19,0,14,0,3,0,4,0
2336,356,6,0,73,0,0,0,0,37,5,1,14,0,1,0,12,0,0,0
2337,356,7,0,36,1,1,0,0,26,7,1,13,0,9,0,10,0,7,0
2338,356,8,0,40,2,0,0,0,20,4,0,15,0,9,1,3,0,0,0
2339,356,9,0,40,1,0,0,0,21,7,0,12,0,5,2,10,0,0,0
2340,357,1,0,22,0,0,0,0,9,6,0,5,0,16,0,16,0,1,0
2341,357,2,0,14,0,1,0,0,15,7,1,6,0,10,1,13,0,0,0
2342,357,3,0,22,0,2,0,0,21,7,1,10,0,9,2,19,1,1,0
2343,357,4,0,10,1,0,0,0,2,4,0,9,0,4,0,6,0,0,0
2344,357,5,0,15,0,1,0,0,19,3,1,3,0,6,0,19,0,0,0
2345,357,6,4,20,0,1,0,3,30,6,0,12,0,15,2,43,0,8,0
2346,357,7,0,5,0,0,0,0,10,0,1,2,0,16,0,6,0,1,0
2347,357,8,0,18,1,0,0,0,14,5,0,4,0,6,1,5,1,1,0
2348,357,9,8,22,2,4,0,22,23,7,1,16,0,18,3,25,0,6,0
2349,358,1,1,19,0,0,0,0,2,2,0,1,0,18,0,12,1,0,0
2350,358,2,1,17,1,0,0,0,16,2,1,4,0,11,2,4,0,0,0
2351,358,3,4,30,5,1,0,34,40,5,0,20,0,20,0,29,0,9,0
2352,358,4,0,29,0,0,0,0,4,0,0,0,0,1,0,5,0,0,1
2353,358,5,2,19,1,0,0,0,26,1,2,6,0,11,1,16,0,2,3
2354,358,6,4,31,3,0,1,55,31,3,0,10,0,12,2,21,0,3,0
2355,358,7,0,29,1,1,0,0,13,3,2,12,0,11,0,6,0,11,0
2356,358,8,0,10,1,0,0,0,12,3,0,11,0,28,0,9,1,7,0
2357,358,9,14,36,0,3,0,33,36,3,2,10,0,15,1,20,0,1,0
2358,359,1,0,23,1,0,0,0,20,4,0,4,0,8,1,9,0,42,19
2359,359,2,3,7,2,0,0,0,15,1,0,7,0,16,0,14,0,1,0
2360,359,3,15,40,2,2,0,5,22,10,2,8,0,20,0,32,0,2,1
2361,359,4,1,20,0,3,0,0,17,1,0,5,0,4,1,4,0,29,73
2362,359,5,1,3,0,0,0,0,2,2,0,0,0,6,0,2,0,1,0
2363,359,6,6,16,2,0,0,11,18,3,0,6,0,14,1,12,0,3,0
2364,359,7,1,11,0,1,0,0,14,1,0,9,0,6,0,2,0,35,80
2365,359,8,1,2,0,0,0,0,2,2,0,0,0,3,0,1,0,3,0
2366,359,9,2,2,0,0,0,0,4,0,1,1,0,5,0,0,0,0,0
2376,360,1,0,1,0,0,0,0,9,1,0,2,0,6,0,3,0,120,43
2377,360,2,1,20,0,1,0,0,15,6,0,5,0,11,0,3,0,10,1
2378,360,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2379,360,4,0,2,0,0,0,0,1,0,0,1,0,6,0,2,1,81,79
2380,360,5,0,16,0,2,0,0,9,2,0,4,0,5,0,18,0,38,21
2381,360,6,2,6,1,0,0,0,5,1,0,2,0,4,0,0,0,10,3
2382,360,7,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,142,58
2383,360,8,0,4,0,0,0,0,2,0,0,1,0,2,0,5,0,152,12
2384,360,9,2,2,1,0,0,0,1,3,0,1,0,5,0,8,0,65,18
2385,361,1,0,1,0,0,0,0,3,0,0,0,0,3,2,0,0,122,54
2386,361,2,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,149,21
2387,361,3,0,0,0,0,1,0,1,0,0,0,0,5,0,1,0,155,1
2388,361,4,0,1,0,0,0,0,6,0,0,1,0,2,0,2,0,126,53
2389,361,5,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,160,7
2390,361,6,0,2,0,0,0,0,2,0,0,2,0,5,0,2,0,147,11
2391,361,7,0,3,0,1,1,0,1,1,0,0,0,10,0,1,0,126,2
2392,361,8,1,2,1,0,0,0,2,0,0,3,0,0,0,2,0,143,9
2393,361,9,0,3,0,0,0,0,0,1,0,0,0,11,0,2,0,136,3
2394,365,1,0,24,2,15,0,0,12,8,1,7,0,3,0,10,0,0,0
2395,365,2,1,36,0,1,0,0,13,6,1,7,0,3,1,3,1,0,0
2396,365,3,0,22,0,0,0,0,16,5,2,9,0,7,1,13,0,0,0
2397,365,4,0,26,0,0,0,0,13,6,1,8,0,21,0,24,1,1,0
2398,365,5,3,10,0,0,1,0,11,9,3,9,0,58,0,34,0,0,0
2399,365,6,6,18,0,0,0,0,13,5,0,9,0,41,1,40,0,1,0
2400,365,7,2,10,1,0,0,3,7,2,2,9,0,14,1,22,0,1,0
2401,365,8,5,24,7,1,0,15,11,12,0,15,0,10,2,23,0,6,1
2402,365,9,1,120,2,3,1,3,22,13,1,11,0,9,3,20,1,9,0
2403,366,1,2,16,12,3,1,33,22,4,0,11,0,3,0,15,1,11,0
2404,366,2,3,34,5,0,1,30,15,2,1,11,0,3,1,25,0,4,0
2405,366,3,4,195,1,0,1,5,62,12,0,6,0,8,1,16,1,12,0
2406,366,4,1,32,5,0,0,14,22,7,0,12,0,9,2,34,0,10,0
2407,366,5,1,57,3,0,0,26,29,7,1,24,0,4,2,31,1,19,0
2408,366,6,12,130,0,0,0,3,57,17,0,10,0,5,1,12,0,24,0
2409,366,7,2,13,5,0,0,56,15,1,1,10,0,10,1,30,0,7,0
2410,366,8,5,99,8,0,0,18,42,7,0,10,0,10,0,10,0,30,0
2411,366,9,4,43,0,0,0,0,50,6,1,19,0,11,0,2,0,140,0
2412,367,1,7,59,4,0,0,105,11,5,2,14,0,5,3,10,0,3,0
2413,367,2,15,102,2,0,0,0,64,11,0,18,0,8,0,9,0,80,0
2414,367,3,0,10,0,0,0,0,54,1,0,10,0,8,0,4,0,184,0
2415,367,4,6,175,7,0,0,61,56,19,0,6,0,6,1,14,0,13,0
2416,367,5,9,49,0,0,0,0,49,11,0,18,0,15,1,5,0,139,0
2417,367,6,0,4,0,1,0,0,6,5,0,11,0,33,0,3,0,216,0
2418,367,7,7,240,0,0,0,9,67,22,2,8,0,12,0,18,3,3,0
2419,367,8,0,52,0,0,0,1,74,4,1,12,0,10,0,8,0,187,0
2420,367,9,7,13,0,0,0,0,22,9,0,16,0,9,0,9,0,215,1
2421,368,1,5,154,0,0,0,19,34,8,0,24,0,19,1,28,0,21,0
2422,368,2,1,15,0,0,0,0,46,2,0,14,0,14,0,7,1,175,1
2423,368,3,6,12,0,0,0,0,26,31,0,10,0,27,1,10,1,209,1
2424,368,4,7,65,5,2,1,36,34,10,0,16,0,19,4,31,1,19,0
2425,368,5,1,13,0,0,0,1,21,2,0,15,0,12,0,7,0,195,0
2426,368,6,1,15,0,1,0,0,50,11,0,17,0,21,0,4,0,128,7
2427,368,7,6,26,1,0,0,15,21,6,2,13,0,18,0,15,0,4,0
2428,368,8,3,67,3,0,0,36,20,9,2,31,0,12,2,33,0,34,0
2429,368,9,2,97,0,0,0,0,33,9,0,8,0,4,0,8,0,55,0
2448,373,1,0,7,0,0,0,0,10,2,0,10,0,28,1,43,0,0,0
2449,373,2,1,12,1,0,0,0,9,3,0,17,0,33,0,52,0,0,0
2450,373,3,1,37,0,0,0,0,20,4,0,24,0,16,1,16,1,50,0
2451,373,4,16,21,0,0,0,0,7,8,0,15,0,47,0,50,0,1,0
2452,373,5,3,25,0,0,0,0,7,4,0,19,0,6,0,24,0,0,0
2453,373,6,16,44,0,0,0,0,34,17,0,16,0,9,0,12,0,30,0
2454,373,7,1,118,3,0,0,13,44,11,0,13,0,6,0,16,1,24,0
2455,373,8,12,68,1,7,0,0,27,10,0,14,0,5,0,16,1,13,0
2456,373,9,5,55,0,0,0,0,24,7,0,19,0,21,1,31,0,0,0
2457,374,1,14,105,0,0,0,0,85,10,0,15,0,10,0,10,0,40,0
2458,374,2,4,52,0,0,0,0,61,8,0,22,0,2,0,9,0,133,0
2459,374,3,8,53,0,0,0,0,27,8,0,19,0,3,0,10,0,52,1
2460,374,4,4,76,0,0,0,0,86,9,0,20,0,8,0,15,0,59,0
2461,374,5,0,42,0,0,0,0,65,1,0,15,0,11,0,5,0,118,0
2462,374,6,1,54,3,0,0,1,52,1,1,28,0,20,1,5,0,115,1
2463,374,7,13,28,0,0,0,1,53,40,1,21,0,11,0,12,2,99,0
2464,374,8,3,13,0,0,0,0,46,3,0,16,0,6,0,5,0,159,1
2465,374,9,0,13,0,1,0,0,33,2,1,25,0,14,0,23,0,174,1
2466,375,1,1,5,0,0,0,0,16,1,0,8,0,9,0,1,0,214,1
2467,375,2,6,16,0,0,0,0,77,17,0,35,0,0,0,4,0,65,0
2468,375,3,9,59,0,2,1,1,45,13,0,25,0,20,0,30,0,26,0
2469,375,4,0,4,0,0,0,0,17,0,0,8,0,19,0,6,1,191,0
2470,375,5,3,53,0,2,0,0,48,9,0,18,0,9,0,14,0,63,0
2471,375,6,0,123,3,1,1,18,25,11,3,15,0,4,1,23,0,5,0
2472,375,7,13,11,0,0,0,0,23,16,0,28,0,7,1,9,0,115,1
2473,375,8,1,25,0,0,0,0,50,6,1,28,0,7,0,8,0,101,1
2474,375,9,2,58,1,0,0,18,12,7,1,7,0,1,0,15,1,12,0
2484,378,1,1,11,1,0,0,0,20,0,0,21,0,13,0,5,0,168,0
2485,378,2,0,14,0,0,0,0,30,2,0,20,0,7,0,11,1,64,3
2486,378,3,0,8,0,0,0,0,31,2,0,12,0,0,0,6,0,16,0
2487,378,4,8,41,0,0,0,0,20,13,0,24,0,13,0,14,0,39,0
2488,378,5,2,32,1,0,0,0,22,4,0,10,0,1,0,18,1,0,0
2489,378,6,4,28,0,1,0,0,53,6,2,14,0,3,3,10,0,19,0
2490,378,7,0,40,1,0,0,0,28,1,0,21,0,15,0,44,0,5,0
2491,378,8,3,27,0,0,0,0,8,5,0,11,0,1,0,7,0,0,0
2492,378,9,15,85,0,2,0,2,46,14,2,11,0,5,1,4,0,3,0
2493,379,1,6,47,1,11,0,6,27,6,1,9,0,1,1,20,0,8,0
2494,379,2,1,53,1,4,0,10,30,11,1,18,0,8,0,34,0,3,0
2495,379,3,4,52,1,3,0,34,19,16,2,13,0,3,1,20,0,2,0
2496,379,4,5,11,0,9,0,1,18,3,1,12,0,29,2,38,0,3,0
2497,379,5,15,22,1,3,0,29,7,13,0,8,0,8,0,26,0,0,0
2498,379,6,1,2,2,0,0,89,5,4,0,12,0,0,0,9,0,3,0
2499,379,7,7,13,1,0,0,1,7,3,0,13,0,18,1,41,0,0,0
2500,379,8,2,53,1,5,0,17,13,5,1,6,0,9,0,36,0,1,0
2501,379,9,1,15,2,0,0,39,4,5,1,8,0,2,0,1,0,1,0
3186,217,1,0,7,0,9,0,0,5,2,0,0,0,0,0,0,0,71,7
3187,217,2,0,20,1,8,0,0,15,3,0,1,0,2,0,0,0,5,2
3188,217,3,0,24,0,2,0,0,9,2,5,0,0,0,0,0,0,23,21
3189,217,4,0,15,2,9,0,0,14,3,0,0,0,0,0,1,0,19,8
3190,217,5,0,23,0,5,0,0,4,4,0,0,0,2,2,0,0,12,19
3191,217,6,0,6,1,3,0,0,6,0,0,0,0,7,0,0,0,74,42
3192,217,7,0,16,2,5,0,0,18,3,1,2,0,3,1,3,0,10,12
3193,217,8,0,21,0,5,0,0,12,2,1,0,0,7,1,7,0,24,40
3194,217,9,0,20,0,1,0,0,6,3,1,0,0,0,1,1,0,22,37
3204,233,1,0,3,0,1,0,0,1,0,0,1,0,2,0,1,0,100,55
3205,233,2,0,6,1,1,0,0,2,1,0,0,0,3,1,2,0,47,64
3206,233,3,1,1,0,1,0,0,2,1,0,0,0,5,1,2,1,9,78
3207,233,4,0,10,0,5,0,0,4,2,0,0,0,1,0,0,0,54,41
3208,233,5,0,3,0,2,0,0,5,1,0,1,0,1,0,3,0,64,51
3209,233,6,0,11,1,0,0,0,3,0,0,0,0,10,0,3,0,72,32
3210,233,7,0,4,2,1,0,0,2,0,0,0,0,1,0,0,0,105,19
3211,233,8,0,6,1,2,0,0,3,2,0,1,0,0,0,1,0,59,8
3212,233,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,54,33
3213,293,1,0,0,0,0,0,0,2,1,0,2,0,2,0,0,0,154,0
3214,293,2,0,11,3,0,1,0,6,1,0,4,0,6,0,2,1,151,1
3215,293,3,0,7,0,0,0,0,6,2,0,0,0,1,0,3,1,125,0
3216,293,4,3,2,2,0,0,0,7,1,0,0,0,5,0,2,1,70,38
3217,293,5,0,3,0,0,0,0,3,2,0,2,0,4,0,4,0,55,47
3218,293,6,0,1,1,0,1,0,9,4,1,2,0,8,1,2,1,47,31
3219,293,7,0,8,0,1,0,0,6,1,0,2,0,3,0,1,0,63,26
3220,293,8,0,3,1,0,0,0,7,2,0,3,0,4,1,1,0,25,69
3221,293,9,0,5,1,0,0,0,4,2,0,3,0,5,0,5,0,22,70
3267,342,1,0,6,0,0,0,0,5,0,0,1,0,5,0,0,0,167,6
3268,342,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,179,1
3269,342,3,0,4,0,0,0,0,4,0,0,0,0,4,0,1,0,183,0
3270,342,4,0,1,0,0,0,0,5,0,0,4,0,3,0,0,0,142,0
3271,342,5,1,4,2,0,0,0,2,0,0,2,0,6,0,0,0,154,0
3272,342,6,0,6,0,0,0,0,5,0,0,4,0,1,0,1,0,178,0
3273,342,7,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,148,0
3274,342,8,0,4,1,0,0,0,3,1,0,4,0,3,1,0,0,135,1
3275,342,9,1,6,2,0,0,0,3,1,0,4,0,8,1,1,0,157,0
3276,348,1,0,9,2,0,0,0,3,9,0,1,0,6,0,2,0,32,0
3277,348,2,2,6,1,0,0,0,8,10,0,6,0,12,0,2,0,106,6
3278,348,3,0,2,0,0,0,0,7,0,0,5,0,23,0,3,0,153,2
3279,348,4,0,12,1,0,0,0,5,3,0,0,0,2,0,4,0,61,1
3280,348,5,2,8,0,1,0,0,12,4,1,3,0,10,0,8,1,103,7
3281,348,6,2,18,0,1,0,0,22,5,0,18,0,10,1,5,0,109,4
3282,348,7,1,8,0,0,0,0,14,8,0,2,0,12,0,7,0,59,0
3283,348,8,0,6,0,0,0,0,13,1,0,4,0,3,1,2,0,116,9
3284,348,9,0,33,2,5,0,0,26,5,0,13,0,12,0,13,0,45,7
3312,372,1,3,38,1,1,0,0,27,15,3,11,0,4,0,8,1,0,0
3313,372,2,0,28,1,0,0,0,18,13,2,4,0,0,0,3,0,0,0
3314,372,3,0,16,1,1,0,0,4,4,2,0,0,0,0,0,1,20,0
3315,372,4,3,62,1,0,0,0,38,17,2,8,0,0,0,1,0,1,0
3316,372,5,1,38,2,0,0,0,5,10,6,4,0,2,0,1,0,16,0
3317,372,6,0,20,1,0,0,0,8,2,3,0,0,28,0,29,0,21,0
3318,372,7,5,27,1,0,0,0,20,15,6,6,0,4,1,7,0,0,0
3319,372,8,1,12,0,0,0,0,10,7,1,4,0,18,1,28,0,0,0
3320,372,9,4,19,0,0,0,0,14,2,1,22,0,42,0,36,0,0,0
3321,377,1,0,12,0,0,0,0,7,4,0,1,0,1,1,3,0,6,0
3322,377,2,1,40,3,0,0,0,23,9,5,6,0,5,0,10,0,44,0
3323,377,3,8,27,0,0,0,0,22,18,0,2,0,0,0,3,0,7,0
3324,377,4,5,11,2,0,2,0,18,4,0,10,0,25,0,21,0,71,0
3325,377,5,6,16,0,0,0,0,29,10,1,14,0,16,1,15,1,100,1
3326,377,6,5,54,0,0,0,0,30,9,0,11,0,5,0,9,0,2,0
3327,377,7,0,12,1,0,0,0,23,2,0,27,0,14,0,7,0,125,0
3328,377,8,0,4,0,1,0,0,12,1,0,9,0,17,0,5,0,148,11
3329,377,9,0,10,2,0,0,0,42,2,1,19,0,1,1,6,0,33,1
3402,364,1,0,21,0,0,0,0,3,7,2,0,0,0,0,4,0,5,0
3403,364,2,1,36,1,1,0,0,8,10,0,5,0,0,1,4,0,8,0
3404,364,3,2,22,0,0,1,0,11,11,2,5,0,2,0,4,0,1,0
3405,364,4,0,29,0,1,0,0,31,9,1,8,0,3,0,6,0,69,0
3406,364,5,0,31,1,1,0,0,14,9,2,5,0,0,0,1,0,17,0
3407,364,6,5,49,0,0,0,0,16,11,2,1,0,0,2,0,0,0,0
3408,364,7,0,15,0,1,0,0,23,5,3,6,0,9,1,5,0,50,0
3409,364,8,2,17,0,0,0,0,21,12,1,3,0,1,4,3,0,13,0
3410,364,9,0,41,0,0,0,0,5,17,2,3,0,4,0,4,0,1,0
