,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1,tumor_1,tumor_2
686,172,3,0,8,2,0,0,0,9,7,0,3,0,1,1,1,0,132,0
687,172,4,0,0,0,0,0,0,5,3,0,1,0,6,0,2,1,123,2
688,172,5,0,11,1,0,0,0,5,2,0,3,0,6,0,3,0,83,5
689,172,6,2,10,0,0,0,0,10,5,1,0,0,6,0,6,0,82,9
690,172,7,0,4,2,0,0,0,6,0,0,2,0,2,1,1,0,114,9
691,172,8,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,128,24
692,172,9,0,4,0,0,1,0,4,1,0,3,0,4,0,4,0,90,7
693,173,1,0,6,0,0,0,0,1,1,0,1,0,1,0,2,0,137,0
694,173,2,0,2,0,0,0,0,4,1,0,2,0,0,0,3,1,136,26
695,173,3,0,3,0,0,0,0,5,0,1,0,0,4,1,0,0,71,75
696,173,4,0,6,0,0,0,0,3,1,0,0,0,2,0,2,1,147,2
697,173,5,0,2,1,0,0,0,3,1,1,2,0,4,1,0,0,185,2
698,173,6,0,3,1,0,0,0,2,0,0,1,0,1,0,0,0,118,12
699,173,7,0,2,0,0,0,0,1,1,0,2,0,5,0,2,0,134,0
700,173,8,0,3,1,0,0,0,3,1,0,0,0,1,0,1,1,107,0
701,173,9,0,5,0,0,0,0,3,0,0,2,0,4,1,1,0,139,0
702,175,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,172,0
703,175,2,0,3,0,0,0,0,0,2,0,2,0,0,0,1,1,146,0
704,175,3,0,7,3,0,0,0,5,0,0,3,0,2,0,0,0,145,0
705,175,4,0,3,1,0,0,0,4,0,0,1,0,1,0,0,0,147,0
706,175,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,155,0
707,175,6,0,3,1,0,0,0,2,0,0,5,0,12,0,2,0,143,0
708,175,7,0,3,1,1,0,0,4,2,1,2,0,5,1,3,0,133,4
709,175,8,3,9,0,0,0,0,10,4,1,2,0,5,0,3,0,136,1
710,175,9,0,3,0,0,0,0,3,1,0,2,0,3,0,4,0,159,0
711,176,1,0,11,1,0,0,0,24,0,0,0,0,5,0,22,1,50,14
712,176,2,0,6,0,0,0,0,11,3,0,2,0,1,1,10,0,55,11
713,176,3,0,10,0,0,0,0,7,3,0,3,0,5,0,12,0,68,11
714,176,4,0,7,0,0,0,0,9,1,0,1,0,1,0,3,0,99,2
715,176,5,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,104,34
716,176,6,0,4,3,0,0,0,6,1,0,0,0,8,0,11,1,57,48
717,176,7,0,4,1,0,0,0,4,0,0,5,0,7,0,2,0,135,3
718,176,8,0,2,1,0,0,0,1,0,0,2,0,2,0,1,0,133,3
719,176,9,1,1,0,0,0,0,1,3,1,2,0,0,0,3,0,145,0
720,177,1,2,2,1,0,0,0,2,3,0,3,0,1,0,0,0,171,0
721,177,2,1,2,0,0,0,0,1,2,0,1,0,0,0,1,1,150,0
722,177,3,0,3,2,0,0,0,4,0,0,9,0,1,1,0,1,176,0
723,177,4,0,2,0,0,0,0,1,2,0,0,0,1,0,2,0,174,0
724,177,5,0,4,0,0,1,0,3,0,0,3,0,0,0,0,0,135,0
725,177,6,0,3,0,0,0,0,1,1,1,2,0,1,0,0,0,133,0
726,177,7,0,3,0,0,0,0,2,1,0,3,0,2,0,1,2,159,0
727,177,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,136,0
728,177,9,0,4,2,0,0,0,1,0,0,3,0,0,0,1,0,135,0
729,178,1,0,3,2,0,0,0,1,1,0,0,0,3,0,1,1,117,0
730,178,2,0,6,2,0,0,0,7,2,0,3,0,1,0,0,0,174,0
731,178,3,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,148,0
732,178,4,1,1,3,0,0,0,0,0,1,1,0,5,0,0,0,99,0
733,178,5,0,1,3,0,0,0,2,1,0,1,0,2,0,0,1,139,0
734,178,6,0,3,0,0,0,0,1,0,0,7,0,0,0,1,1,134,0
735,178,7,0,2,0,0,0,0,0,2,0,4,0,0,0,0,2,101,0
736,178,8,0,1,0,0,0,0,6,0,0,5,0,10,0,1,0,118,0
737,178,9,0,5,2,0,0,0,1,0,0,2,0,2,0,0,0,160,0
738,17,1,0,5,0,0,0,0,4,0,0,1,0,4,0,1,0,131,1
739,17,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,148,35
740,17,3,0,4,1,0,0,0,1,0,0,1,0,2,0,0,0,195,2
741,17,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,148,1
742,17,5,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,155,8
743,17,6,0,2,0,0,0,0,0,1,0,1,0,3,1,1,0,167,0
744,17,7,0,5,2,0,0,0,2,0,0,5,0,6,0,1,0,114,4
745,17,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32
746,17,9,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,147,0
747,180,1,0,1,3,0,0,0,0,0,1,3,0,3,0,1,0,141,0
748,180,2,0,0,2,0,0,0,0,1,0,2,0,2,0,2,0,166,0
749,180,3,0,0,1,0,0,0,0,0,0,4,0,3,0,1,0,192,0
750,180,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,137,0
751,180,5,0,3,1,0,0,0,1,0,0,2,0,3,0,1,0,119,0
752,180,6,0,2,0,0,0,0,1,0,0,1,0,0,0,2,1,167,0
753,180,7,0,1,1,0,0,0,1,1,0,2,0,6,0,2,0,141,0
754,180,8,0,3,3,0,0,0,2,0,0,3,0,1,0,0,0,115,0
755,180,9,0,3,3,0,0,0,1,2,0,2,0,3,1,0,0,107,0
756,181,1,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,142,0
757,181,2,0,1,0,0,0,0,1,0,0,4,0,2,1,2,0,139,0
758,181,3,0,0,0,0,0,0,2,0,0,4,0,3,0,0,1,125,2
759,181,4,0,3,1,0,0,0,1,1,0,1,0,4,1,2,1,153,0
760,181,5,0,2,1,0,0,0,3,0,0,0,0,5,0,2,0,143,0
761,181,6,0,5,0,0,0,0,3,1,0,6,0,3,0,1,0,127,0
762,181,7,0,1,1,0,0,0,0,0,0,6,0,4,0,1,0,155,0
763,181,8,0,2,1,0,0,0,0,0,0,4,0,6,2,1,0,140,0
764,181,9,0,3,2,0,1,0,3,0,0,4,0,7,0,0,1,128,0
765,182,1,0,2,2,0,0,0,1,0,0,1,0,2,1,2,1,162,0
766,182,2,0,4,2,0,0,0,1,0,0,5,0,5,0,1,0,139,0
767,182,3,0,5,1,0,0,0,5,0,0,4,0,3,1,1,0,127,0
768,182,4,0,0,0,0,0,0,1,0,0,3,0,9,1,7,0,111,0
769,182,5,0,1,1,0,0,0,2,0,0,1,0,1,0,2,1,109,0
770,182,6,0,2,0,0,0,0,2,0,0,2,0,5,0,1,0,143,0
771,182,7,0,1,0,1,0,0,0,1,0,2,0,4,1,0,0,102,0
772,182,8,0,6,1,0,0,0,8,2,0,5,0,6,0,1,1,102,0
773,182,9,0,6,0,0,0,0,5,0,0,3,0,8,0,0,1,128,0
774,183,1,0,0,0,0,0,0,4,0,1,2,0,3,2,1,0,112,0
775,183,2,0,6,1,0,0,0,7,0,0,2,0,4,0,1,0,96,0
776,183,3,0,6,0,0,0,0,4,0,0,4,0,0,0,1,0,162,0
777,183,4,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,117,0
778,183,5,0,6,1,0,0,0,8,0,0,3,0,5,0,2,0,98,2
779,183,6,0,9,0,0,0,0,4,1,0,2,0,3,2,3,0,103,14
780,183,7,0,6,0,0,0,0,4,0,0,1,0,3,0,0,0,98,17
781,183,8,0,3,0,0,0,0,2,2,0,1,0,0,0,0,0,113,4
782,183,9,6,8,0,0,0,0,2,2,0,1,0,0,0,1,0,122,0
783,184,1,0,7,0,4,0,0,5,1,0,0,0,0,0,0,0,25,71
784,184,2,13,9,2,1,0,0,4,3,2,0,0,2,0,6,0,51,29
785,184,3,8,15,1,5,0,0,7,1,1,2,0,9,2,9,1,41,35
786,184,4,0,27,2,10,0,0,29,6,0,0,0,1,1,0,0,18,9
787,184,5,0,35,0,11,0,0,35,7,2,0,0,0,2,0,0,13,13
788,184,6,0,37,2,15,0,0,20,5,1,0,0,1,1,1,1,11,10
789,184,7,0,81,2,11,0,0,45,12,9,0,0,2,1,1,4,10,40
790,184,8,1,101,0,6,0,0,28,16,5,0,0,4,1,0,1,10,2
791,184,9,0,49,0,3,0,0,15,10,7,0,0,1,1,1,1,5,3
792,185,1,0,10,1,4,0,0,6,0,1,0,0,1,0,3,0,52,94
793,185,2,0,56,1,3,0,0,13,7,2,1,0,2,3,0,3,8,11
794,185,3,0,7,1,11,0,0,11,2,1,1,0,0,0,1,0,20,20
795,185,4,0,7,1,4,0,0,4,2,1,0,0,1,0,2,0,52,18
796,185,5,0,24,3,12,0,0,9,3,3,1,0,1,0,2,0,2,7
797,185,6,0,7,1,10,0,0,2,2,0,0,0,2,0,0,0,62,23
798,185,7,0,8,0,4,0,0,2,3,0,0,0,0,1,0,0,11,2
799,185,8,0,26,1,12,0,0,20,4,1,2,0,2,0,1,0,25,9
800,185,9,0,1,0,0,0,0,0,1,0,2,0,8,2,4,0,89,3
801,187,1,0,14,1,7,0,0,8,3,0,1,0,0,0,0,1,13,2
802,187,2,0,24,1,1,0,0,14,3,1,0,0,0,1,0,1,0,0
803,187,3,0,27,0,9,0,0,2,1,1,0,0,2,0,0,1,28,21
804,187,4,0,17,1,7,0,0,5,3,0,0,0,0,0,3,0,73,4
805,187,5,0,10,0,8,0,0,5,3,0,0,0,1,0,0,0,4,1
806,187,6,0,6,1,13,0,0,3,3,1,0,0,1,0,3,0,31,35
807,187,7,0,2,1,0,0,0,1,1,0,1,0,2,1,2,0,148,4
808,187,8,0,15,0,7,0,0,10,4,2,0,0,0,0,0,0,7,2
809,187,9,0,16,0,8,0,0,3,0,1,1,0,3,0,1,0,42,6
810,189,1,0,3,1,0,0,0,0,1,0,0,0,13,0,2,0,154,0
811,189,2,0,4,0,7,0,0,5,0,0,0,0,1,0,1,0,97,47
812,189,3,1,36,0,8,0,0,19,4,1,1,0,6,0,13,0,49,26
813,189,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,181,0
814,189,5,1,2,0,0,0,0,1,1,0,0,0,5,0,2,0,115,1
815,189,6,3,10,0,13,0,0,14,3,1,1,0,6,0,7,0,23,34
816,189,7,0,2,0,0,0,0,1,1,1,0,0,6,0,3,0,169,7
817,189,8,0,2,0,2,0,0,1,0,0,0,0,2,0,1,0,110,61
818,189,9,0,17,1,18,0,0,14,4,1,3,0,4,1,6,0,13,23
819,18,1,0,3,0,0,0,0,2,0,0,2,0,2,0,1,0,83,12
820,18,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,100,0
821,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,0
822,18,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,106,1
823,18,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,98,1
824,18,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,95,0
825,18,7,1,4,0,0,0,0,10,2,0,0,0,1,0,1,0,133,0
826,18,8,0,4,0,0,0,0,4,1,0,0,0,4,1,1,1,101,8
827,18,9,0,3,0,0,0,0,2,0,0,0,0,4,0,1,0,97,10
828,190,1,0,3,1,0,0,0,1,0,0,0,0,8,1,4,1,142,29
829,190,2,0,5,0,1,0,0,4,2,0,1,0,3,0,0,0,46,76
830,190,3,0,20,1,9,0,0,16,7,1,1,0,7,2,13,0,34,17
831,190,4,2,2,1,0,0,0,1,2,0,2,0,8,0,2,0,127,9
832,190,5,0,5,0,1,0,0,4,1,0,0,0,3,1,4,0,86,14
833,190,6,0,17,0,2,0,0,17,8,2,1,0,6,1,22,0,48,6
834,190,7,0,2,0,1,0,0,2,0,0,3,0,5,0,1,0,148,0
835,190,8,0,5,0,0,0,0,3,0,0,4,0,11,0,2,0,131,0
836,190,9,3,11,0,1,0,0,2,1,1,2,0,6,0,6,0,49,55
837,191,1,0,2,0,0,0,0,4,0,0,3,0,7,0,0,0,115,3
838,191,2,0,4,1,0,0,0,4,0,0,1,0,7,1,3,0,90,10
839,191,3,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,118,30
840,191,4,0,1,1,0,0,0,2,0,0,0,0,5,2,1,0,104,3
841,191,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,71,36
842,191,6,0,4,1,0,0,0,4,1,0,0,0,2,2,1,0,93,13
843,191,7,0,3,0,0,0,0,0,2,0,0,0,7,0,3,0,107,3
844,191,8,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,105,2
845,191,9,0,3,1,0,1,0,2,0,0,2,0,16,0,3,0,108,2
846,192,1,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,98,13
847,192,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,99,0
848,192,3,0,4,3,0,0,0,1,1,0,3,0,18,0,4,0,136,0
849,192,4,0,7,0,0,1,0,3,2,0,2,0,8,1,3,0,103,3
850,192,5,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,110,6
851,192,6,0,2,0,0,0,0,1,0,0,0,0,6,1,2,0,93,2
852,192,7,0,3,0,0,0,0,1,0,0,0,0,7,0,3,0,126,9
853,192,8,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,43,45
854,192,9,0,8,0,2,0,0,2,1,0,0,0,0,0,1,0,93,26
855,193,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,89,9
856,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9
857,193,3,0,21,0,1,0,0,5,4,0,1,0,2,0,6,0,91,16
858,193,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,119,0
859,193,5,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,176,0
860,193,6,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,92,7
861,193,7,0,2,1,0,0,0,1,0,0,2,0,5,0,1,0,108,0
862,193,8,0,7,2,0,0,0,1,2,0,3,0,4,0,0,0,125,0
863,193,9,0,14,0,0,0,0,4,3,0,1,0,4,0,2,0,119,2
864,194,1,2,20,0,0,0,0,6,1,0,0,0,10,2,7,1,106,0
865,194,2,1,6,0,0,0,0,3,0,0,2,0,8,0,3,0,104,1
866,194,3,0,15,1,0,0,0,11,2,0,2,0,7,0,5,0,78,0
867,194,4,0,13,1,0,0,0,4,6,1,4,0,4,0,3,0,121,0
868,194,5,0,9,0,0,0,0,7,3,0,2,0,5,2,6,0,53,1
869,194,6,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,68,3
870,194,7,0,5,0,0,0,0,2,1,1,1,0,0,1,1,0,97,0
871,194,8,0,7,0,0,0,0,3,4,0,2,0,0,0,0,0,73,0
872,194,9,0,1,0,0,0,0,1,3,0,1,0,1,0,0,0,72,9
873,195,1,1,6,2,0,0,0,3,5,0,1,0,3,0,1,0,132,0
874,195,2,0,6,1,0,0,0,4,12,1,1,0,1,0,1,0,68,3
875,195,3,0,9,1,1,0,0,3,3,2,1,0,0,0,1,0,88,0
876,195,4,3,8,0,0,0,0,4,3,2,1,0,1,0,6,0,90,5
877,195,5,2,8,1,0,0,0,3,2,1,2,0,2,0,0,0,75,0
878,195,6,1,2,1,0,0,0,3,2,0,0,0,5,2,10,0,78,1
879,195,7,1,8,0,0,0,0,5,5,0,1,0,10,0,5,0,95,1
880,195,8,1,9,0,0,0,0,12,8,0,1,0,4,1,8,0,142,0
881,195,9,0,5,3,0,0,0,4,2,1,6,0,13,0,8,0,85,0
882,196,1,0,1,0,0,0,0,1,0,0,1,0,2,1,1,0,153,1
883,196,2,0,7,0,0,0,0,2,2,0,0,0,2,0,2,0,159,5
884,196,3,0,5,0,1,0,0,2,1,0,2,0,10,0,5,0,117,1
885,196,4,0,2,0,0,0,0,5,2,0,0,0,1,0,1,0,188,0
886,196,5,0,8,1,0,0,0,4,1,0,3,0,4,0,2,0,130,0
887,196,6,0,9,0,0,0,0,7,3,0,1,0,4,2,4,0,160,0
888,196,7,0,6,0,0,0,0,5,0,0,6,0,1,0,0,0,160,0
889,196,8,2,5,0,0,0,0,4,1,0,6,0,2,0,1,1,117,0
890,196,9,0,4,3,0,0,0,2,1,0,5,0,0,1,2,2,127,0
891,197,1,1,2,1,0,0,0,1,0,0,1,0,2,0,0,1,201,0
892,197,2,0,0,2,0,0,0,5,0,0,3,0,6,0,0,0,163,0
893,197,3,0,3,0,0,0,0,1,0,0,2,0,2,0,0,0,148,0
894,197,4,0,3,0,0,0,0,3,1,0,1,0,0,0,0,0,137,0
895,197,5,0,11,2,0,0,0,3,1,0,2,0,0,0,0,0,116,0
896,197,6,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,168,0
897,197,7,0,9,1,0,0,0,6,2,0,4,0,2,0,0,0,174,1
898,197,8,0,1,1,0,0,0,1,0,0,1,0,2,3,0,1,156,0
899,197,9,0,3,1,0,0,0,2,0,0,1,0,3,0,1,0,134,0
900,198,1,1,5,0,0,0,0,7,0,0,0,0,0,0,0,0,152,0
901,198,2,0,2,1,0,0,0,1,2,0,5,0,3,0,1,0,122,0
902,198,3,0,1,1,0,0,0,2,0,0,1,0,3,0,1,0,100,0
903,198,4,0,4,0,0,0,0,5,0,0,1,0,4,1,1,1,187,0
904,198,5,0,2,0,0,0,0,1,0,0,4,0,4,0,0,0,149,0
905,198,6,0,1,1,0,0,0,2,0,0,6,0,1,1,0,0,136,0
906,198,7,1,1,0,0,0,0,6,1,0,1,0,0,0,1,0,177,2
907,198,8,2,0,3,0,0,0,5,4,0,3,0,8,3,4,0,168,1
908,198,9,1,10,5,0,0,0,3,0,0,12,0,1,1,0,0,167,0
909,199,1,3,11,0,0,0,0,9,4,0,0,0,3,1,28,0,40,5
910,199,2,1,11,0,0,0,0,6,3,0,3,0,5,1,19,0,68,1
911,199,3,0,9,1,0,0,3,10,2,0,3,0,6,0,21,0,45,0
912,199,4,0,9,2,0,0,0,2,1,0,1,0,5,1,6,0,94,17
913,199,5,3,12,0,0,0,0,5,4,1,6,0,0,1,10,0,99,1
914,199,6,0,12,0,0,0,0,6,3,0,3,0,0,0,4,0,119,0
915,199,7,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,152,0
916,199,8,0,2,1,1,0,0,1,0,0,1,0,2,1,0,1,181,0
917,199,9,0,2,2,0,0,0,3,1,1,3,0,3,0,1,0,120,0
918,19,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,90,43
919,19,2,0,8,0,0,0,0,4,0,0,4,0,2,0,0,0,104,5
920,19,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,50,63
921,19,4,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,49,55
922,19,5,0,5,0,0,0,0,4,1,0,3,0,0,0,1,0,76,20
923,19,6,2,4,0,0,0,0,3,1,0,0,0,0,0,3,0,57,37
924,19,7,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,63,32
925,19,8,3,8,0,0,0,0,15,3,0,3,0,0,0,1,1,66,7
926,19,9,0,22,0,0,0,0,23,6,1,6,0,1,0,7,0,16,5
927,200,1,0,5,1,0,0,0,2,3,1,3,0,0,0,1,0,162,0
928,200,2,0,3,0,0,0,0,4,0,0,3,0,6,0,0,0,172,0
929,200,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,138,0
930,200,4,0,9,1,0,0,0,6,1,0,5,0,5,0,3,0,140,0
931,200,5,0,1,0,0,0,0,6,1,0,2,0,0,0,0,0,132,0
932,200,6,0,2,1,0,0,0,4,0,0,0,0,0,0,1,0,92,0
933,200,7,1,0,0,0,0,0,0,0,0,2,0,2,0,1,1,147,0
934,200,8,0,5,0,0,0,0,1,0,0,8,0,0,0,1,1,135,0
935,200,9,0,5,0,0,0,0,1,1,0,2,0,1,0,0,0,116,0
936,202,1,0,2,1,0,0,0,1,1,0,3,0,4,3,0,1,172,0
937,202,2,0,1,2,0,0,0,1,1,0,2,0,1,0,3,0,170,0
938,202,3,0,1,0,0,0,0,1,0,0,1,0,4,0,0,0,139,0
939,202,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,110,0
940,202,5,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,145,1
941,202,6,0,4,0,0,0,0,2,0,0,5,0,6,1,1,0,160,0
942,202,7,0,0,0,0,0,0,1,1,1,2,0,5,0,0,0,135,0
943,202,8,0,1,3,0,0,0,1,0,0,0,0,5,0,1,0,143,0
944,202,9,0,3,3,0,1,0,1,0,0,2,0,4,1,0,1,183,0
945,203,1,0,2,0,0,0,0,1,0,0,2,0,11,0,4,0,174,0
946,203,2,0,5,2,0,0,0,5,0,0,10,0,0,0,2,0,172,0
947,203,3,0,1,1,0,0,0,2,0,0,9,0,1,2,0,0,133,0
948,203,4,0,4,1,0,0,0,4,0,0,5,0,3,1,1,0,203,0
949,203,5,0,3,0,0,0,0,1,0,0,6,0,1,0,0,0,142,0
950,203,6,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,145,0
951,203,7,0,5,0,0,0,0,0,0,0,9,0,3,0,1,0,156,0
952,203,8,0,5,1,0,0,0,0,0,0,9,0,2,1,0,0,115,0
953,203,9,0,2,1,0,0,0,3,0,0,3,0,2,0,1,0,105,0
954,204,1,0,0,3,0,0,0,2,0,0,2,0,9,0,3,0,149,0
955,204,2,0,6,1,0,1,0,3,0,0,1,0,1,1,0,0,162,0
956,204,3,0,2,1,0,0,0,0,2,0,4,0,0,0,1,1,135,0
957,204,4,0,8,0,0,0,0,6,1,0,9,0,0,0,0,0,116,0
958,204,5,0,3,0,0,1,0,0,0,0,5,0,2,0,2,0,121,0
959,204,6,0,2,1,0,0,0,0,0,0,4,0,4,0,1,1,123,0
960,204,7,0,3,1,0,0,0,1,1,0,4,0,5,1,0,2,135,0
961,204,8,0,0,1,0,0,0,6,0,0,9,0,4,1,0,0,115,0
962,204,9,0,0,2,0,0,0,4,1,0,7,0,0,0,1,0,123,0
963,205,1,0,9,1,0,0,0,6,2,1,10,0,6,1,3,1,164,0
964,205,2,0,7,1,0,0,0,2,1,0,2,0,6,0,0,2,119,0
965,205,3,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,113,0
966,205,4,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,116,0
967,205,5,2,6,2,0,0,0,9,1,0,8,0,9,0,3,0,92,0
968,205,6,2,1,0,0,0,0,1,0,0,2,0,6,1,2,0,92,0
969,205,7,1,1,3,0,0,0,3,2,0,2,0,5,1,1,1,151,0
970,205,8,0,2,2,0,0,0,4,1,1,3,0,5,1,2,1,114,0
971,205,9,0,5,0,0,0,0,6,1,0,1,0,3,1,3,0,128,0
972,206,1,0,2,0,0,0,0,2,1,0,2,0,3,0,0,0,137,2
973,206,2,0,6,1,0,0,0,0,1,0,3,0,5,2,3,2,129,0
974,206,3,0,7,0,0,0,0,4,0,0,1,0,4,0,0,1,129,3
975,206,4,0,2,2,0,0,0,3,0,0,0,0,2,0,0,0,125,23
976,206,5,1,3,0,0,0,0,3,1,0,0,0,3,0,1,0,139,2
977,206,6,0,5,0,0,0,0,3,0,0,0,0,3,1,2,1,111,19
978,206,7,0,4,1,0,0,0,2,0,0,2,0,4,0,1,1,139,0
979,206,8,0,1,0,0,0,0,7,0,0,1,0,3,1,0,0,111,11
980,206,9,0,12,0,0,0,0,4,0,0,1,0,2,1,1,0,98,6
981,207,1,6,4,1,5,0,0,4,10,0,0,0,6,0,5,0,116,43
982,207,2,1,11,0,4,0,0,7,0,0,0,0,2,0,5,0,45,37
983,207,3,2,29,2,11,0,0,22,2,2,0,0,3,0,5,2,45,27
984,207,4,0,30,4,14,0,0,10,5,1,0,0,6,3,5,1,18,9
985,207,5,0,21,1,4,0,0,19,2,3,0,0,0,1,0,0,31,20
986,207,6,0,13,0,5,0,0,8,3,0,1,0,0,1,0,0,17,64
987,207,7,0,5,0,8,0,0,18,3,0,0,0,2,0,0,0,11,24
988,207,8,0,8,1,4,0,0,10,1,0,3,0,6,0,2,0,51,22
989,207,9,0,6,0,0,0,0,0,0,0,1,0,2,0,2,0,93,6
990,208,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,98,9
991,208,2,0,3,1,0,0,0,1,0,0,0,0,3,1,2,0,73,0
992,208,3,0,4,0,0,0,0,3,1,0,3,0,3,1,0,0,91,0
993,208,4,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,125,14
994,208,5,0,6,0,0,0,0,0,1,0,2,0,7,2,2,1,125,1
995,208,6,0,3,2,0,1,0,5,1,0,3,0,3,1,1,0,108,0
996,208,7,0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,87,5
997,208,8,2,4,0,0,0,0,0,2,0,1,0,3,0,2,0,66,15
998,208,9,1,7,0,0,0,0,0,1,0,1,0,3,0,4,0,125,0
999,209,1,0,3,1,0,0,0,2,1,0,2,0,1,1,0,0,91,25
1000,209,2,0,3,2,0,0,0,2,0,0,1,0,8,0,2,0,124,0
1001,209,3,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,113,8
1002,209,4,1,7,0,0,0,0,1,0,0,2,0,3,2,0,0,93,18
1003,209,5,0,3,2,0,0,0,2,0,0,0,0,9,0,2,0,95,0
1004,209,6,0,3,2,0,1,0,5,0,0,4,0,7,0,2,0,115,0
1005,209,7,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,85,6
1006,209,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,93,0
1007,209,9,0,2,1,0,0,0,0,0,0,1,0,11,1,1,0,141,0
1008,20,1,0,16,0,1,0,0,27,7,1,0,0,2,0,7,0,32,12
1009,20,2,0,16,3,1,0,0,19,7,0,2,0,5,0,15,0,7,1
1010,20,3,0,29,1,0,0,0,32,4,2,6,0,2,0,9,0,9,0
1011,20,4,0,31,2,0,0,0,20,7,0,4,0,2,0,18,0,6,0
1012,20,5,0,19,2,0,0,0,15,10,1,3,0,1,0,14,1,41,1
1013,20,6,0,6,4,0,1,0,8,2,0,7,0,5,0,10,0,108,0
1014,20,7,0,32,2,0,0,0,16,2,0,18,0,9,0,4,0,97,0
1015,20,8,1,13,0,0,0,0,1,0,0,9,0,9,1,3,0,135,0
1016,20,9,0,5,2,0,0,0,6,0,0,8,0,8,1,3,0,121,0
1017,210,1,0,1,1,1,0,0,1,1,0,0,0,2,0,1,0,75,18
1018,210,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,90,33
1019,210,3,0,1,1,0,0,0,1,0,1,1,0,4,0,1,0,154,9
1020,210,4,0,11,0,7,1,0,0,2,0,0,0,3,0,2,0,50,69
1021,210,5,0,3,0,1,0,0,1,0,0,0,0,1,0,1,1,60,79
1022,210,6,0,6,2,0,0,0,0,2,0,1,0,0,0,0,0,78,73
1023,210,7,0,3,0,2,0,0,2,0,0,1,0,3,0,0,1,110,11
1024,210,8,0,4,0,1,0,0,0,0,1,0,0,2,0,1,0,103,18
1025,210,9,0,11,0,3,0,0,8,0,0,2,0,3,0,3,1,77,23
1026,211,1,0,4,1,0,0,0,4,0,0,0,0,6,0,0,0,168,33
1027,211,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,42,93
1028,211,3,0,8,0,1,0,0,0,0,0,1,0,0,0,1,0,69,59
1029,211,4,0,6,2,2,0,0,1,0,0,0,0,4,0,2,0,70,59
