,fov,spot_id,tumor,fibroblast,macrophage,T CD4 memory,T CD8 memory,plasmablast,B-cell,mast,Treg,endothelial,pDC,T CD4 naive,neutrophil,T CD8 naive,NK,monocyte,epithelial,mDC
337,17.0,18.0,3.0,12.0,18.0,0.0,0.0,22.0,12.0,5.0,0.0,5.0,10.0,12.0,78.0,3.0,4.0,0.0,8.0,5.0
338,17.0,19.0,24.0,12.0,25.0,0.0,0.0,36.0,5.0,8.0,0.0,9.0,9.0,9.0,42.0,2.0,3.0,3.0,5.0,6.0
339,17.0,20.0,3.0,17.0,10.0,0.0,0.0,15.0,3.0,10.0,0.0,6.0,6.0,11.0,26.0,2.0,4.0,5.0,3.0,6.0
340,18.0,1.0,3.0,5.0,35.0,0.0,1.0,3.0,2.0,3.0,0.0,6.0,0.0,2.0,50.0,0.0,5.0,1.0,7.0,3.0
341,18.0,2.0,1.0,0.0,49.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,86.0,1.0,2.0,2.0,0.0,2.0
342,18.0,3.0,6.0,10.0,22.0,0.0,0.0,13.0,6.0,9.0,0.0,15.0,2.0,8.0,68.0,2.0,8.0,2.0,13.0,2.0
343,18.0,4.0,2.0,20.0,12.0,0.0,0.0,12.0,10.0,10.0,0.0,11.0,4.0,13.0,25.0,2.0,7.0,4.0,9.0,10.0
344,18.0,5.0,2.0,2.0,36.0,0.0,0.0,10.0,5.0,3.0,0.0,4.0,1.0,4.0,58.0,1.0,12.0,1.0,1.0,7.0
345,18.0,6.0,1.0,2.0,45.0,0.0,0.0,11.0,5.0,6.0,0.0,9.0,1.0,3.0,72.0,1.0,8.0,1.0,3.0,2.0
346,18.0,7.0,2.0,5.0,38.0,0.0,1.0,7.0,7.0,5.0,0.0,11.0,3.0,10.0,77.0,1.0,5.0,0.0,4.0,2.0
347,18.0,8.0,1.0,18.0,21.0,0.0,0.0,6.0,3.0,9.0,1.0,7.0,4.0,6.0,26.0,1.0,3.0,3.0,5.0,11.0
348,18.0,9.0,6.0,8.0,32.0,0.0,0.0,4.0,6.0,3.0,0.0,14.0,2.0,3.0,72.0,1.0,8.0,0.0,4.0,2.0
349,18.0,10.0,0.0,8.0,26.0,0.0,0.0,58.0,9.0,10.0,0.0,20.0,14.0,25.0,32.0,1.0,7.0,1.0,4.0,3.0
350,18.0,11.0,1.0,0.0,41.0,0.0,0.0,8.0,7.0,8.0,0.0,6.0,2.0,8.0,64.0,0.0,8.0,1.0,8.0,2.0
351,18.0,12.0,0.0,41.0,8.0,0.0,0.0,27.0,11.0,8.0,0.0,12.0,14.0,13.0,4.0,3.0,4.0,2.0,5.0,17.0
352,18.0,13.0,3.0,2.0,30.0,0.0,0.0,3.0,4.0,7.0,0.0,13.0,0.0,3.0,77.0,1.0,0.0,3.0,7.0,1.0
353,18.0,14.0,3.0,5.0,20.0,0.0,0.0,9.0,1.0,3.0,0.0,6.0,1.0,3.0,66.0,1.0,7.0,0.0,2.0,0.0
354,18.0,15.0,0.0,4.0,23.0,0.0,0.0,14.0,5.0,2.0,0.0,11.0,1.0,5.0,52.0,0.0,3.0,0.0,10.0,2.0
355,18.0,16.0,0.0,38.0,5.0,0.0,0.0,26.0,14.0,8.0,0.0,7.0,9.0,28.0,8.0,2.0,6.0,3.0,9.0,20.0
356,18.0,17.0,5.0,4.0,29.0,0.0,0.0,8.0,0.0,8.0,0.0,15.0,2.0,2.0,49.0,1.0,5.0,2.0,18.0,2.0
357,18.0,18.0,0.0,5.0,15.0,1.0,0.0,10.0,2.0,7.0,0.0,22.0,3.0,18.0,36.0,2.0,10.0,5.0,16.0,4.0
358,18.0,19.0,0.0,29.0,1.0,0.0,0.0,22.0,26.0,3.0,0.0,30.0,5.0,145.0,5.0,3.0,11.0,10.0,10.0,19.0
359,18.0,20.0,0.0,28.0,13.0,1.0,0.0,5.0,91.0,5.0,0.0,5.0,3.0,101.0,0.0,1.0,11.0,7.0,0.0,18.0
360,19.0,1.0,25.0,1.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,48.0,0.0,3.0,2.0,2.0,3.0
361,19.0,2.0,1.0,4.0,33.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,77.0,0.0,2.0,1.0,1.0,1.0
362,19.0,3.0,0.0,4.0,19.0,0.0,0.0,7.0,5.0,1.0,0.0,9.0,3.0,26.0,57.0,1.0,3.0,0.0,6.0,6.0
363,19.0,4.0,0.0,22.0,7.0,1.0,0.0,9.0,59.0,7.0,1.0,6.0,5.0,34.0,2.0,1.0,3.0,5.0,6.0,9.0
364,19.0,5.0,0.0,3.0,21.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,4.0,37.0,0.0,3.0,0.0,6.0,2.0
365,19.0,6.0,4.0,2.0,30.0,0.0,0.0,6.0,2.0,5.0,0.0,22.0,1.0,9.0,68.0,0.0,4.0,1.0,10.0,5.0
366,19.0,7.0,4.0,2.0,28.0,0.0,0.0,2.0,1.0,4.0,0.0,9.0,2.0,3.0,68.0,0.0,6.0,2.0,8.0,5.0
367,19.0,8.0,1.0,13.0,4.0,0.0,0.0,20.0,6.0,5.0,0.0,5.0,3.0,18.0,8.0,5.0,4.0,6.0,4.0,13.0
368,19.0,9.0,13.0,1.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,36.0,1.0,2.0,0.0,1.0,1.0
369,19.0,10.0,1.0,4.0,39.0,0.0,0.0,2.0,0.0,6.0,0.0,5.0,0.0,4.0,76.0,1.0,3.0,0.0,5.0,2.0
370,19.0,11.0,0.0,12.0,26.0,0.0,0.0,0.0,2.0,3.0,0.0,22.0,0.0,5.0,67.0,1.0,6.0,2.0,11.0,0.0
371,19.0,12.0,0.0,23.0,7.0,0.0,0.0,11.0,6.0,5.0,0.0,7.0,5.0,15.0,12.0,7.0,9.0,1.0,5.0,21.0
372,19.0,13.0,4.0,4.0,26.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,1.0,76.0,0.0,8.0,0.0,4.0,7.0
373,19.0,14.0,17.0,2.0,21.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,52.0,0.0,4.0,1.0,3.0,1.0
374,19.0,15.0,0.0,3.0,37.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,2.0,70.0,0.0,6.0,2.0,10.0,5.0
375,19.0,16.0,0.0,23.0,7.0,0.0,0.0,5.0,3.0,3.0,0.0,7.0,1.0,14.0,24.0,3.0,2.0,2.0,7.0,32.0
376,19.0,17.0,13.0,0.0,52.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0,96.0,0.0,2.0,2.0,0.0,0.0
377,19.0,18.0,1.0,1.0,42.0,0.0,0.0,2.0,1.0,9.0,0.0,12.0,0.0,7.0,97.0,1.0,5.0,2.0,11.0,2.0
378,19.0,19.0,1.0,14.0,38.0,0.0,0.0,8.0,5.0,4.0,0.0,11.0,4.0,5.0,38.0,2.0,5.0,1.0,15.0,5.0
379,19.0,20.0,0.0,17.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,15.0,2.0,9.0,11.0,3.0,0.0,43.0
380,20.0,1.0,4.0,8.0,21.0,0.0,0.0,8.0,3.0,9.0,0.0,21.0,4.0,6.0,40.0,1.0,2.0,1.0,37.0,8.0
381,20.0,2.0,8.0,6.0,43.0,0.0,0.0,6.0,1.0,7.0,0.0,18.0,1.0,13.0,49.0,1.0,5.0,2.0,4.0,4.0
382,20.0,3.0,0.0,8.0,17.0,0.0,0.0,2.0,3.0,7.0,0.0,7.0,0.0,5.0,39.0,3.0,8.0,4.0,5.0,11.0
383,20.0,4.0,0.0,32.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,8.0,3.0,8.0,3.0,17.0,13.0,9.0,0.0,37.0
384,20.0,5.0,2.0,5.0,25.0,0.0,0.0,1.0,2.0,11.0,0.0,5.0,0.0,3.0,59.0,0.0,8.0,1.0,8.0,1.0
385,20.0,6.0,2.0,15.0,19.0,0.0,0.0,0.0,2.0,4.0,0.0,16.0,0.0,5.0,49.0,4.0,1.0,3.0,16.0,11.0
386,20.0,7.0,0.0,22.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,8.0,3.0,10.0,6.0,7.0,1.0,25.0
387,20.0,8.0,0.0,28.0,1.0,2.0,0.0,5.0,8.0,0.0,0.0,7.0,1.0,9.0,2.0,14.0,4.0,5.0,0.0,31.0
388,20.0,9.0,0.0,15.0,22.0,0.0,0.0,1.0,2.0,7.0,0.0,13.0,0.0,8.0,38.0,3.0,3.0,5.0,7.0,12.0
389,20.0,10.0,0.0,28.0,2.0,1.0,0.0,14.0,9.0,2.0,1.0,18.0,1.0,22.0,11.0,12.0,4.0,2.0,1.0,25.0
390,20.0,11.0,0.0,24.0,0.0,1.0,0.0,3.0,35.0,1.0,0.0,8.0,3.0,14.0,2.0,8.0,1.0,8.0,0.0,29.0
391,20.0,12.0,0.0,40.0,1.0,2.0,0.0,10.0,69.0,0.0,1.0,8.0,2.0,19.0,3.0,11.0,6.0,9.0,0.0,28.0
392,20.0,13.0,0.0,67.0,1.0,0.0,0.0,2.0,11.0,7.0,0.0,27.0,2.0,9.0,2.0,6.0,2.0,10.0,3.0,12.0
393,20.0,14.0,0.0,31.0,2.0,0.0,1.0,10.0,122.0,1.0,0.0,17.0,4.0,51.0,0.0,22.0,2.0,6.0,0.0,21.0
394,20.0,15.0,0.0,51.0,4.0,2.0,0.0,5.0,188.0,1.0,0.0,6.0,3.0,40.0,0.0,17.0,1.0,2.0,0.0,18.0
395,20.0,16.0,0.0,39.0,0.0,1.0,0.0,3.0,156.0,0.0,0.0,15.0,0.0,33.0,3.0,15.0,0.0,2.0,0.0,18.0
396,20.0,17.0,0.0,35.0,4.0,1.0,0.0,6.0,124.0,1.0,0.0,13.0,1.0,100.0,1.0,19.0,2.0,5.0,0.0,33.0
397,20.0,18.0,0.0,19.0,2.0,0.0,0.0,0.0,226.0,0.0,0.0,12.0,1.0,146.0,0.0,20.0,1.0,1.0,0.0,10.0
398,20.0,19.0,0.0,30.0,3.0,1.0,0.0,1.0,184.0,1.0,0.0,15.0,1.0,112.0,0.0,24.0,0.0,1.0,0.0,13.0
399,20.0,20.0,0.0,40.0,1.0,1.0,0.0,10.0,114.0,2.0,0.0,15.0,2.0,73.0,0.0,12.0,3.0,5.0,0.0,17.0
400,21.0,1.0,0.0,28.0,2.0,0.0,0.0,39.0,3.0,8.0,0.0,31.0,14.0,9.0,9.0,2.0,1.0,1.0,0.0,5.0
401,21.0,2.0,0.0,36.0,6.0,0.0,0.0,40.0,2.0,3.0,0.0,21.0,8.0,7.0,2.0,1.0,2.0,0.0,1.0,4.0
402,21.0,3.0,1.0,30.0,6.0,2.0,0.0,13.0,2.0,0.0,0.0,23.0,4.0,11.0,6.0,1.0,2.0,4.0,0.0,8.0
403,21.0,4.0,0.0,51.0,5.0,0.0,0.0,8.0,0.0,6.0,0.0,28.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,10.0
404,21.0,5.0,0.0,34.0,2.0,1.0,0.0,53.0,4.0,5.0,0.0,6.0,8.0,9.0,8.0,4.0,1.0,2.0,6.0,7.0
405,21.0,6.0,0.0,33.0,1.0,0.0,0.0,38.0,4.0,6.0,0.0,18.0,14.0,17.0,2.0,1.0,4.0,1.0,4.0,10.0
406,21.0,7.0,0.0,35.0,8.0,0.0,0.0,36.0,1.0,10.0,1.0,25.0,5.0,9.0,2.0,1.0,0.0,6.0,5.0,18.0
407,21.0,8.0,0.0,36.0,2.0,0.0,0.0,17.0,2.0,4.0,1.0,36.0,6.0,7.0,8.0,3.0,0.0,4.0,0.0,12.0
408,21.0,9.0,0.0,29.0,17.0,1.0,0.0,55.0,2.0,8.0,2.0,17.0,12.0,11.0,14.0,2.0,0.0,0.0,14.0,1.0
409,21.0,10.0,0.0,29.0,6.0,0.0,0.0,40.0,5.0,13.0,1.0,9.0,12.0,16.0,6.0,1.0,2.0,1.0,20.0,8.0
410,21.0,11.0,0.0,23.0,0.0,0.0,0.0,38.0,16.0,5.0,1.0,29.0,11.0,26.0,23.0,5.0,3.0,2.0,0.0,13.0
411,21.0,12.0,0.0,7.0,1.0,0.0,0.0,6.0,2.0,3.0,1.0,22.0,2.0,6.0,9.0,4.0,2.0,2.0,1.0,17.0
412,21.0,13.0,0.0,20.0,16.0,0.0,0.0,31.0,4.0,2.0,1.0,22.0,3.0,20.0,8.0,2.0,6.0,0.0,11.0,4.0
413,21.0,14.0,0.0,19.0,3.0,2.0,0.0,22.0,38.0,8.0,1.0,4.0,3.0,10.0,7.0,2.0,2.0,1.0,15.0,6.0
414,21.0,15.0,0.0,29.0,2.0,0.0,0.0,29.0,128.0,1.0,0.0,18.0,10.0,52.0,2.0,4.0,1.0,0.0,0.0,9.0
415,21.0,16.0,0.0,32.0,1.0,0.0,0.0,32.0,0.0,2.0,1.0,19.0,4.0,8.0,2.0,2.0,1.0,5.0,0.0,12.0
416,21.0,17.0,3.0,37.0,7.0,0.0,1.0,20.0,3.0,7.0,0.0,20.0,11.0,11.0,5.0,3.0,2.0,0.0,22.0,6.0
417,21.0,18.0,0.0,54.0,0.0,0.0,0.0,28.0,78.0,5.0,0.0,6.0,7.0,53.0,1.0,3.0,1.0,0.0,0.0,6.0
418,21.0,19.0,0.0,25.0,2.0,1.0,0.0,54.0,74.0,7.0,0.0,20.0,12.0,28.0,1.0,3.0,2.0,1.0,0.0,8.0
419,21.0,20.0,0.0,25.0,1.0,0.0,0.0,36.0,3.0,9.0,0.0,8.0,10.0,6.0,4.0,1.0,2.0,2.0,0.0,8.0
420,22.0,1.0,1.0,36.0,12.0,0.0,1.0,17.0,12.0,12.0,0.0,16.0,8.0,13.0,12.0,4.0,2.0,2.0,11.0,8.0
421,22.0,2.0,0.0,24.0,5.0,0.0,0.0,44.0,39.0,9.0,1.0,27.0,5.0,32.0,1.0,4.0,6.0,2.0,0.0,9.0
422,22.0,3.0,1.0,39.0,2.0,0.0,0.0,24.0,9.0,11.0,1.0,29.0,6.0,8.0,4.0,4.0,5.0,5.0,0.0,8.0
423,22.0,4.0,0.0,25.0,6.0,0.0,0.0,34.0,1.0,5.0,0.0,4.0,14.0,11.0,15.0,1.0,1.0,3.0,0.0,7.0
424,22.0,5.0,0.0,26.0,3.0,1.0,0.0,20.0,6.0,5.0,0.0,11.0,7.0,14.0,3.0,9.0,2.0,3.0,0.0,12.0
425,22.0,6.0,0.0,29.0,2.0,1.0,0.0,11.0,5.0,7.0,0.0,6.0,7.0,13.0,4.0,1.0,2.0,2.0,0.0,15.0
426,22.0,7.0,0.0,44.0,2.0,0.0,0.0,17.0,2.0,10.0,0.0,8.0,4.0,5.0,5.0,3.0,6.0,1.0,2.0,11.0
427,22.0,8.0,0.0,38.0,9.0,0.0,0.0,57.0,5.0,17.0,0.0,6.0,14.0,5.0,17.0,3.0,2.0,10.0,0.0,12.0
428,22.0,9.0,0.0,22.0,3.0,0.0,0.0,10.0,3.0,1.0,0.0,8.0,5.0,15.0,9.0,1.0,4.0,1.0,0.0,10.0
429,22.0,10.0,0.0,22.0,2.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,1.0,8.0,6.0,8.0,10.0,6.0,1.0,17.0
430,22.0,11.0,0.0,30.0,14.0,1.0,0.0,14.0,1.0,9.0,0.0,1.0,9.0,6.0,4.0,2.0,4.0,2.0,0.0,10.0
431,22.0,12.0,7.0,47.0,21.0,3.0,0.0,29.0,2.0,8.0,0.0,10.0,8.0,3.0,53.0,1.0,3.0,15.0,1.0,20.0
432,22.0,13.0,0.0,20.0,3.0,1.0,0.0,8.0,0.0,5.0,0.0,13.0,4.0,4.0,1.0,0.0,8.0,8.0,1.0,13.0
433,22.0,14.0,0.0,16.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,5.0,3.0,3.0,5.0,9.0,6.0,1.0,18.0
434,22.0,15.0,0.0,37.0,14.0,0.0,0.0,17.0,2.0,8.0,0.0,2.0,10.0,5.0,8.0,7.0,10.0,13.0,1.0,11.0
435,22.0,16.0,63.0,40.0,14.0,0.0,0.0,8.0,0.0,2.0,0.0,2.0,4.0,6.0,27.0,4.0,4.0,8.0,2.0,6.0
436,22.0,17.0,0.0,24.0,11.0,0.0,0.0,2.0,4.0,1.0,0.0,14.0,3.0,8.0,3.0,1.0,5.0,2.0,0.0,22.0
437,22.0,18.0,0.0,16.0,1.0,0.0,0.0,8.0,3.0,7.0,0.0,10.0,2.0,4.0,1.0,2.0,3.0,12.0,0.0,22.0
438,22.0,19.0,0.0,25.0,21.0,0.0,0.0,28.0,5.0,7.0,0.0,8.0,6.0,14.0,20.0,6.0,6.0,5.0,0.0,15.0
439,22.0,20.0,86.0,19.0,2.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,3.0,0.0,1.0
440,23.0,1.0,0.0,21.0,5.0,0.0,0.0,5.0,2.0,4.0,0.0,4.0,4.0,3.0,5.0,2.0,6.0,2.0,1.0,26.0
441,23.0,2.0,0.0,28.0,5.0,0.0,0.0,14.0,7.0,3.0,0.0,18.0,4.0,2.0,11.0,9.0,3.0,9.0,0.0,22.0
442,23.0,3.0,0.0,29.0,17.0,0.0,0.0,4.0,25.0,5.0,0.0,8.0,4.0,23.0,27.0,3.0,13.0,4.0,1.0,19.0
443,23.0,4.0,52.0,14.0,9.0,0.0,0.0,43.0,12.0,1.0,0.0,20.0,7.0,17.0,24.0,1.0,4.0,5.0,4.0,1.0
444,23.0,5.0,0.0,18.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,2.0,2.0,4.0,0.0,6.0,0.0,28.0
445,23.0,6.0,0.0,27.0,6.0,0.0,0.0,2.0,8.0,5.0,0.0,1.0,4.0,11.0,20.0,3.0,6.0,19.0,3.0,22.0
446,23.0,7.0,0.0,20.0,21.0,0.0,0.0,7.0,19.0,2.0,0.0,6.0,3.0,46.0,9.0,1.0,10.0,11.0,0.0,16.0
447,23.0,8.0,16.0,30.0,7.0,0.0,0.0,44.0,46.0,3.0,0.0,17.0,4.0,92.0,29.0,2.0,8.0,7.0,2.0,23.0
448,23.0,9.0,0.0,9.0,6.0,1.0,0.0,6.0,4.0,2.0,0.0,10.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,35.0
449,23.0,10.0,0.0,17.0,18.0,0.0,0.0,5.0,1.0,0.0,0.0,11.0,0.0,8.0,24.0,3.0,9.0,17.0,0.0,12.0
450,23.0,11.0,0.0,27.0,16.0,0.0,0.0,6.0,12.0,1.0,0.0,10.0,2.0,25.0,8.0,3.0,10.0,19.0,0.0,11.0
451,23.0,12.0,1.0,55.0,3.0,0.0,0.0,26.0,8.0,0.0,0.0,29.0,8.0,49.0,13.0,4.0,3.0,32.0,1.0,16.0
452,23.0,13.0,0.0,33.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,12.0,1.0,5.0,2.0,3.0,5.0,12.0,0.0,27.0
453,23.0,14.0,0.0,18.0,5.0,0.0,0.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,20.0,1.0,4.0,21.0,0.0,11.0
454,23.0,15.0,0.0,26.0,23.0,0.0,0.0,16.0,11.0,1.0,0.0,5.0,3.0,68.0,5.0,1.0,4.0,21.0,0.0,17.0
455,23.0,16.0,2.0,17.0,47.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,5.0,53.0,0.0,6.0,24.0,21.0,4.0
456,23.0,17.0,0.0,27.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,17.0,1.0,5.0,2.0,2.0,2.0,10.0,0.0,27.0
457,23.0,18.0,0.0,25.0,9.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,8.0,18.0,2.0,3.0,21.0,1.0,20.0
458,23.0,19.0,0.0,31.0,19.0,0.0,0.0,18.0,6.0,5.0,0.0,2.0,8.0,7.0,15.0,3.0,5.0,36.0,0.0,9.0
459,23.0,20.0,84.0,29.0,9.0,0.0,0.0,8.0,1.0,6.0,0.0,6.0,0.0,5.0,13.0,2.0,9.0,20.0,14.0,12.0
460,24.0,1.0,0.0,16.0,4.0,0.0,0.0,10.0,2.0,0.0,0.0,3.0,1.0,5.0,5.0,4.0,3.0,3.0,0.0,20.0
461,24.0,2.0,0.0,46.0,8.0,0.0,0.0,1.0,4.0,3.0,0.0,9.0,0.0,6.0,21.0,3.0,1.0,26.0,2.0,9.0
462,24.0,3.0,0.0,23.0,16.0,0.0,0.0,16.0,2.0,5.0,0.0,5.0,4.0,13.0,28.0,1.0,2.0,31.0,1.0,12.0
463,24.0,4.0,11.0,49.0,5.0,1.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,5.0,24.0,0.0,4.0,11.0,0.0,1.0
464,24.0,5.0,0.0,19.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,14.0,6.0,10.0,4.0,7.0,5.0,14.0,1.0,25.0
465,24.0,6.0,0.0,28.0,5.0,2.0,0.0,4.0,2.0,4.0,0.0,7.0,0.0,9.0,21.0,5.0,6.0,20.0,0.0,16.0
466,24.0,7.0,1.0,24.0,25.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,0.0,5.0,22.0,5.0,8.0,14.0,1.0,10.0
467,24.0,8.0,0.0,33.0,20.0,0.0,0.0,19.0,2.0,2.0,0.0,5.0,1.0,19.0,12.0,2.0,7.0,6.0,0.0,5.0
468,24.0,9.0,0.0,14.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,17.0,4.0,6.0,8.0,6.0,2.0,38.0
469,24.0,10.0,0.0,36.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,1.0,10.0,21.0,3.0,4.0,15.0,1.0,13.0
470,24.0,11.0,0.0,24.0,17.0,0.0,0.0,4.0,2.0,3.0,0.0,2.0,1.0,6.0,16.0,4.0,7.0,13.0,1.0,9.0
471,24.0,12.0,0.0,33.0,22.0,1.0,0.0,2.0,3.0,4.0,0.0,19.0,2.0,12.0,12.0,1.0,7.0,11.0,0.0,11.0
472,24.0,13.0,0.0,19.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,15.0,3.0,9.0,17.0,2.0,37.0
473,24.0,14.0,0.0,53.0,8.0,0.0,0.0,2.0,3.0,2.0,0.0,10.0,1.0,8.0,14.0,8.0,3.0,15.0,0.0,17.0
474,24.0,15.0,0.0,38.0,1.0,0.0,0.0,3.0,7.0,2.0,0.0,7.0,0.0,15.0,5.0,4.0,2.0,19.0,0.0,16.0
475,24.0,16.0,0.0,27.0,7.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,6.0,13.0,7.0,6.0,2.0,8.0,0.0,4.0
476,24.0,17.0,0.0,26.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,17.0,7.0,5.0,14.0,1.0,28.0
477,24.0,18.0,0.0,47.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,10.0,10.0,7.0,6.0,26.0,1.0,21.0
478,24.0,19.0,0.0,50.0,2.0,0.0,0.0,20.0,8.0,4.0,0.0,55.0,3.0,29.0,5.0,7.0,1.0,9.0,1.0,14.0
479,24.0,20.0,0.0,37.0,3.0,0.0,0.0,5.0,1.0,3.0,0.0,7.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,8.0
480,25.0,1.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,13.0,6.0,15.0,1.0,29.0
481,25.0,2.0,0.0,56.0,6.0,0.0,0.0,2.0,3.0,2.0,1.0,19.0,0.0,7.0,6.0,13.0,3.0,11.0,0.0,22.0
482,25.0,3.0,0.0,55.0,6.0,4.0,0.0,29.0,21.0,4.0,1.0,16.0,11.0,15.0,3.0,12.0,0.0,15.0,0.0,20.0
483,25.0,4.0,0.0,62.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,3.0,1.0,2.0,2.0,7.0,0.0,8.0
484,25.0,5.0,0.0,24.0,6.0,0.0,0.0,3.0,8.0,2.0,0.0,11.0,0.0,8.0,2.0,25.0,2.0,16.0,0.0,25.0
485,25.0,6.0,0.0,25.0,2.0,1.0,0.0,4.0,8.0,2.0,0.0,9.0,0.0,16.0,5.0,19.0,3.0,13.0,0.0,21.0
486,25.0,7.0,0.0,54.0,2.0,0.0,0.0,21.0,10.0,4.0,1.0,21.0,7.0,15.0,4.0,8.0,0.0,17.0,0.0,21.0
487,25.0,8.0,0.0,51.0,2.0,4.0,0.0,25.0,5.0,2.0,2.0,43.0,7.0,20.0,3.0,16.0,3.0,1.0,1.0,25.0
488,25.0,9.0,0.0,33.0,3.0,1.0,1.0,7.0,21.0,1.0,1.0,16.0,1.0,14.0,1.0,16.0,4.0,12.0,0.0,31.0
489,25.0,10.0,0.0,23.0,4.0,0.0,1.0,2.0,10.0,0.0,1.0,7.0,0.0,9.0,2.0,15.0,0.0,12.0,0.0,14.0
490,25.0,11.0,0.0,37.0,4.0,4.0,0.0,17.0,13.0,3.0,1.0,32.0,3.0,29.0,1.0,21.0,0.0,5.0,0.0,29.0
491,25.0,12.0,0.0,35.0,1.0,0.0,1.0,24.0,30.0,8.0,1.0,15.0,11.0,49.0,2.0,25.0,2.0,9.0,2.0,32.0
492,25.0,13.0,0.0,27.0,1.0,1.0,0.0,1.0,51.0,0.0,0.0,7.0,1.0,10.0,1.0,20.0,2.0,12.0,0.0,26.0
493,25.0,14.0,0.0,17.0,6.0,1.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,12.0,2.0,16.0,0.0,14.0,0.0,17.0
494,25.0,15.0,0.0,22.0,3.0,4.0,0.0,3.0,70.0,2.0,0.0,6.0,0.0,73.0,1.0,27.0,2.0,13.0,0.0,25.0
495,25.0,16.0,0.0,32.0,2.0,0.0,0.0,26.0,43.0,3.0,3.0,36.0,2.0,114.0,16.0,22.0,2.0,1.0,1.0,6.0
496,25.0,17.0,0.0,41.0,4.0,3.0,1.0,6.0,95.0,5.0,0.0,16.0,2.0,48.0,0.0,22.0,1.0,8.0,0.0,17.0
497,25.0,18.0,0.0,46.0,5.0,2.0,0.0,4.0,75.0,2.0,0.0,24.0,1.0,82.0,0.0,16.0,2.0,5.0,0.0,19.0
498,25.0,19.0,0.0,20.0,1.0,5.0,1.0,1.0,87.0,0.0,0.0,25.0,0.0,152.0,3.0,12.0,2.0,7.0,0.0,23.0
499,25.0,20.0,0.0,11.0,4.0,0.0,0.0,3.0,206.0,3.0,0.0,22.0,0.0,112.0,0.0,20.0,0.0,2.0,1.0,11.0
500,26.0,1.0,0.0,22.0,7.0,1.0,0.0,10.0,0.0,4.0,0.0,7.0,2.0,4.0,1.0,3.0,4.0,3.0,0.0,14.0
501,26.0,2.0,1.0,21.0,5.0,0.0,0.0,28.0,2.0,6.0,0.0,25.0,9.0,10.0,4.0,1.0,1.0,2.0,0.0,7.0
502,26.0,3.0,0.0,26.0,1.0,0.0,1.0,104.0,9.0,3.0,0.0,5.0,9.0,4.0,4.0,2.0,0.0,2.0,0.0,3.0
503,26.0,4.0,0.0,28.0,17.0,1.0,0.0,59.0,20.0,3.0,1.0,13.0,18.0,100.0,11.0,8.0,5.0,0.0,0.0,12.0
504,26.0,5.0,0.0,35.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,23.0,7.0,3.0,3.0,1.0,0.0,4.0,1.0,18.0
505,26.0,6.0,0.0,33.0,2.0,0.0,0.0,75.0,21.0,3.0,0.0,0.0,16.0,12.0,6.0,8.0,1.0,3.0,0.0,3.0
