,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep.1,Hep.3,Hep.4,Hep.5,Hep.6,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1
622,164,2,0,4,1,0,0,0,7,55,33,2,2,1,1,5,0,0,0,2,1
623,164,3,0,3,2,0,0,1,13,67,45,4,3,1,0,4,0,0,0,2,1
624,164,4,0,7,1,0,0,2,7,52,32,2,0,3,1,1,0,0,0,6,3
625,164,5,0,4,2,0,0,4,4,50,38,2,3,3,1,1,0,0,0,3,2
626,164,6,0,4,3,0,0,4,8,54,38,0,1,1,0,1,0,0,0,0,1
627,164,7,0,7,4,0,0,12,10,51,28,1,2,1,0,4,0,0,0,5,3
628,164,8,0,1,3,0,0,33,12,29,6,0,1,2,0,1,0,0,0,6,1
629,164,9,0,4,0,0,0,23,9,20,7,1,1,1,2,1,0,0,0,6,1
630,165,1,0,8,0,0,1,11,13,29,4,0,7,0,2,1,0,0,0,8,2
631,165,2,3,13,1,0,0,6,17,8,1,0,7,3,1,1,0,2,0,8,0
632,165,3,0,7,1,0,2,39,5,10,0,0,3,2,2,3,0,0,2,7,0
633,165,4,0,6,1,0,0,7,12,53,32,0,2,1,1,4,0,0,0,5,1
634,165,5,0,10,1,0,1,37,25,10,2,0,3,3,2,1,0,0,0,5,3
635,165,6,0,10,2,0,0,36,17,16,9,2,4,2,1,2,0,0,2,12,2
636,165,7,0,5,1,0,2,0,8,77,36,3,0,1,2,5,0,0,0,2,1
637,165,8,0,4,6,0,1,32,7,30,32,1,0,5,0,3,0,0,0,7,1
638,165,9,0,11,4,0,1,39,20,17,3,2,4,1,1,0,0,1,1,7,2
639,166,1,0,3,1,0,1,2,9,54,44,1,2,0,1,5,0,0,0,3,0
640,166,2,0,11,2,0,1,4,5,43,36,0,7,0,2,5,0,0,0,2,0
641,166,3,0,3,2,0,0,23,22,32,27,3,2,1,0,2,0,0,0,3,1
642,166,4,0,3,4,0,0,2,12,49,50,0,3,2,3,2,0,0,0,2,2
643,166,5,0,5,2,0,1,1,12,65,26,1,2,1,3,6,0,0,0,6,2
644,166,6,0,7,3,0,2,2,4,61,45,4,1,1,3,4,0,0,0,2,0
645,166,7,0,1,4,0,0,5,9,43,54,2,3,1,0,4,0,0,0,3,1
646,166,8,0,3,6,0,1,5,4,55,58,2,1,1,0,2,0,0,0,4,3
647,166,9,0,7,1,0,1,2,1,67,48,7,2,3,0,8,0,0,0,4,1
648,167,1,0,5,0,0,2,3,5,67,42,2,3,0,0,4,0,0,0,1,1
649,167,2,0,4,0,0,0,0,10,60,53,0,1,2,0,3,0,0,1,6,0
650,167,3,0,6,2,4,0,1,2,69,44,4,2,1,1,5,0,2,0,2,1
651,167,4,0,2,1,2,0,0,12,77,34,0,4,2,0,1,0,6,0,14,0
652,167,5,5,23,1,10,0,0,15,34,14,0,8,7,0,1,0,27,1,28,1
653,167,6,0,4,1,0,1,4,6,68,50,3,5,1,2,5,0,0,0,1,0
654,167,7,2,17,0,14,0,0,11,37,21,1,7,5,3,2,0,29,2,36,0
655,167,8,14,26,1,4,1,0,11,26,23,0,7,10,1,1,0,21,1,30,0
656,167,9,0,8,1,0,2,0,3,63,59,1,2,3,1,8,0,0,0,2,1
657,169,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
658,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,169,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
661,169,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
662,169,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
663,169,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
664,169,8,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
665,169,9,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
666,16,1,0,6,3,0,0,8,12,45,48,7,3,2,1,4,0,0,0,0,2
667,16,2,0,3,0,0,0,2,7,41,58,8,0,0,1,7,0,0,0,4,0
668,16,3,0,7,1,4,0,1,4,57,50,4,3,1,0,3,0,9,0,8,0
669,16,4,0,13,3,0,0,3,5,51,53,3,0,2,1,0,0,0,0,2,2
670,16,5,0,1,2,0,0,1,3,47,49,6,3,6,3,6,0,0,0,5,2
671,16,6,0,4,3,0,0,9,9,57,36,3,1,1,1,6,0,0,0,4,2
672,16,7,0,6,2,1,0,2,23,49,25,2,5,1,1,3,0,2,0,6,2
673,16,8,0,6,2,0,0,2,16,48,27,3,3,0,1,2,0,0,0,4,0
674,16,9,0,3,1,0,0,34,7,44,12,4,0,1,0,2,0,0,0,6,2
675,170,1,0,5,1,0,0,29,5,40,19,0,1,0,3,1,0,0,0,3,0
676,170,2,0,5,0,0,1,36,14,20,7,0,0,1,1,0,0,0,1,2,0
677,170,3,0,1,0,0,0,32,10,8,2,0,0,0,0,1,0,0,0,3,0
678,170,4,0,3,4,0,0,34,3,54,28,2,1,1,0,1,0,0,0,2,2
679,170,5,0,1,6,0,1,27,7,30,41,2,1,2,2,2,0,0,0,6,0
680,170,6,1,9,2,0,2,50,11,25,7,1,8,3,3,0,0,0,0,10,0
681,170,7,0,6,1,1,1,0,4,52,57,5,3,3,3,3,0,0,0,5,0
682,170,8,0,10,1,0,1,5,5,46,58,2,2,2,0,3,0,0,0,3,1
683,170,9,0,6,4,0,0,43,8,29,30,2,1,2,0,4,0,1,0,9,0
684,171,1,0,9,0,5,0,0,5,63,44,1,4,0,1,5,0,4,0,11,0
685,171,2,0,5,0,0,1,7,4,55,45,1,3,3,1,3,0,0,0,2,0
686,171,3,0,1,3,0,1,4,5,44,46,5,2,2,0,2,0,0,0,3,2
687,171,4,0,2,2,0,1,0,14,61,50,5,0,1,0,6,0,0,0,7,0
688,171,5,0,5,0,0,1,1,7,46,58,2,2,1,0,8,0,0,0,4,0
689,171,6,3,6,0,6,2,0,11,49,39,1,4,0,0,4,0,7,0,26,0
690,171,7,0,2,2,2,3,0,9,61,41,5,3,1,1,6,0,0,0,4,4
691,171,8,0,3,0,5,1,0,19,57,46,0,7,2,1,5,0,1,0,8,0
692,171,9,0,3,0,3,0,1,11,67,47,3,2,1,1,4,0,4,0,17,2
693,172,1,0,6,3,0,1,1,7,48,35,2,1,1,0,9,0,0,0,3,3
694,172,2,0,2,2,5,2,0,9,49,55,3,5,0,0,4,0,0,0,8,0
695,172,3,0,6,0,0,1,6,9,55,37,5,3,0,2,6,0,0,0,6,4
696,172,4,0,4,4,0,0,2,10,57,45,2,3,1,1,4,0,0,0,3,1
697,172,5,1,9,0,7,0,0,10,46,23,1,2,1,2,5,0,20,0,28,1
698,172,6,1,7,1,1,1,3,7,50,52,8,4,0,0,4,0,2,1,12,1
699,172,7,0,4,1,0,0,4,8,59,44,3,2,1,2,7,0,0,0,2,1
700,172,8,5,3,2,8,0,1,11,47,46,10,1,0,2,5,0,5,0,7,1
701,172,9,0,5,2,8,1,5,5,71,47,7,2,1,0,3,0,0,1,6,1
702,173,1,0,6,2,0,2,3,9,46,34,9,1,1,2,5,0,0,0,4,3
703,173,2,0,7,4,0,0,2,9,66,28,5,10,0,3,7,0,0,0,4,2
704,173,3,0,1,0,2,0,2,10,68,35,9,0,2,0,5,0,0,0,6,1
705,173,4,0,8,6,0,0,15,9,46,27,3,0,0,0,3,0,0,0,5,1
706,173,5,0,11,1,0,0,6,6,59,41,3,2,2,1,2,0,0,0,3,3
707,173,6,0,7,1,7,0,1,9,79,40,2,0,0,1,2,0,6,0,20,0
708,173,7,0,4,6,0,0,16,14,36,29,7,2,0,0,5,0,0,1,4,0
709,173,8,0,3,4,0,1,1,7,50,45,4,2,1,1,5,0,0,0,4,2
710,173,9,10,6,0,10,0,0,11,59,36,2,2,2,0,3,0,18,0,17,1
711,174,1,0,2,2,0,0,5,13,32,31,5,3,0,0,3,0,0,0,3,4
712,174,2,0,2,1,0,0,1,14,48,45,2,1,1,0,5,0,0,0,3,3
713,174,3,12,17,0,21,0,0,14,31,22,0,5,4,1,0,0,24,0,22,0
714,174,4,0,3,2,1,0,0,9,56,59,1,4,0,1,1,0,0,0,6,2
715,174,5,0,3,0,8,0,2,8,61,47,1,0,0,0,5,0,0,0,7,1
716,174,6,18,38,0,16,0,0,7,7,10,0,7,13,2,1,0,50,0,32,0
717,174,7,0,9,2,4,1,0,17,56,46,6,3,2,0,7,0,6,0,13,1
718,174,8,2,2,1,11,0,1,9,67,50,5,1,0,0,6,0,4,1,15,1
719,174,9,0,2,0,1,0,1,17,101,60,3,7,1,0,6,0,1,0,6,0
720,176,1,0,1,4,0,0,19,9,38,21,6,3,0,4,3,0,0,0,6,0
721,176,2,0,4,6,0,0,3,15,39,36,2,0,2,1,2,0,0,0,5,1
722,176,3,0,4,2,0,0,5,11,53,28,4,2,1,0,3,0,0,0,1,0
723,176,4,0,8,0,0,1,8,3,47,58,1,1,3,1,8,0,0,0,5,1
724,176,5,0,7,1,4,0,2,14,53,35,8,2,0,1,3,0,0,1,3,4
725,176,6,0,4,0,2,1,1,8,57,51,2,0,1,1,1,0,12,0,8,1
726,176,7,0,7,2,0,0,0,6,55,52,7,2,1,1,3,0,0,0,0,2
727,176,8,9,4,0,10,0,0,6,61,31,2,9,2,1,3,0,13,0,23,0
728,176,9,6,12,0,24,0,0,20,43,27,2,8,1,0,0,0,24,0,39,0
729,177,1,0,2,1,6,0,1,9,53,39,1,7,1,0,2,0,1,0,4,2
730,177,2,2,4,0,3,1,0,13,47,42,1,4,1,1,2,0,8,0,27,2
731,177,3,0,6,1,9,0,0,15,63,44,2,4,1,0,3,0,6,0,25,0
732,177,4,0,3,2,0,0,0,6,57,57,1,1,4,0,3,0,0,0,5,2
733,177,5,0,6,4,0,0,0,6,54,40,1,2,0,0,10,0,0,0,4,3
734,177,6,0,8,1,1,1,0,6,54,50,1,10,4,2,12,0,0,0,6,5
735,177,7,0,5,1,0,0,4,8,64,40,3,4,0,1,9,0,0,0,1,0
736,177,8,0,4,0,0,0,1,7,64,44,3,0,1,1,7,0,0,0,3,1
737,177,9,2,4,1,19,0,0,13,38,37,1,3,0,1,6,0,12,0,22,1
738,178,1,0,1,3,0,0,2,8,61,50,0,2,0,2,5,0,0,0,6,0
739,178,2,0,3,0,0,0,0,11,89,33,0,1,1,1,2,0,0,0,8,0
740,178,3,1,8,0,13,0,1,22,48,21,5,6,1,0,2,0,24,1,30,2
741,178,4,1,5,1,0,0,7,8,54,35,3,4,1,0,6,0,0,0,4,1
742,178,5,0,8,1,0,0,2,8,72,45,2,4,3,2,1,0,0,0,5,3
743,178,6,0,3,0,0,1,1,5,74,57,2,3,0,2,8,0,0,0,1,1
744,178,7,0,4,4,0,0,4,1,56,51,1,1,1,1,3,0,0,0,3,2
745,178,8,0,6,3,0,0,1,5,50,53,1,2,1,1,7,0,0,0,7,5
746,178,9,0,3,2,1,0,30,11,52,37,3,1,0,1,3,0,0,0,7,2
747,179,1,0,11,1,2,1,1,9,57,39,10,1,0,1,4,0,1,1,7,1
748,179,2,0,6,3,0,0,1,6,47,47,3,1,0,0,2,0,0,0,2,0
749,179,3,0,2,2,0,0,45,3,46,22,2,5,1,0,2,0,0,0,10,1
750,179,4,1,2,2,7,0,0,10,62,47,3,4,0,1,3,0,16,0,14,0
751,179,5,0,3,0,0,0,3,8,64,36,0,1,0,0,8,0,0,0,3,1
752,179,6,0,2,3,0,0,6,3,53,40,4,1,1,2,6,0,0,0,4,2
753,179,7,3,10,1,7,1,0,16,41,19,5,1,0,0,1,0,11,0,18,0
754,179,8,2,11,1,7,0,0,5,70,46,1,1,0,0,2,0,7,0,14,0
755,179,9,0,4,2,3,0,5,8,71,41,3,0,0,0,3,0,0,0,4,0
756,17,1,0,6,1,0,0,6,12,57,21,6,2,2,1,2,0,0,0,3,2
757,17,2,0,7,2,1,0,14,22,44,7,5,1,2,0,1,0,0,0,4,0
758,17,3,2,14,3,0,0,35,24,29,3,2,1,1,0,1,0,1,1,12,1
759,17,4,7,9,2,1,0,13,21,28,1,3,3,2,3,1,0,2,1,11,1
760,17,5,4,6,2,0,0,7,19,9,0,0,2,1,1,3,0,1,3,18,1
761,17,6,2,9,0,0,1,15,22,35,4,0,2,5,2,3,0,0,1,6,0
762,17,7,0,5,2,0,1,12,16,47,22,4,3,4,2,1,0,0,1,10,2
763,17,8,0,6,2,0,0,5,8,60,22,1,1,3,0,5,0,0,2,4,0
764,17,9,0,6,1,2,0,1,4,65,43,0,0,0,3,6,0,0,0,6,2
765,182,1,0,5,2,0,0,5,14,50,35,2,1,1,0,4,0,0,0,2,0
766,182,2,0,6,0,0,0,0,7,54,29,0,4,0,1,4,0,0,0,3,2
767,182,3,0,4,0,1,0,0,11,76,44,2,1,0,0,2,0,0,0,5,1
768,182,4,0,1,5,0,0,6,9,61,32,1,2,0,1,1,0,0,0,6,1
769,182,5,0,5,1,3,0,3,7,61,52,1,0,0,1,2,0,0,0,1,0
770,182,6,0,4,2,1,0,1,2,74,43,4,0,2,0,2,0,0,0,8,1
771,182,7,0,8,3,0,0,48,12,30,10,1,1,2,0,1,0,0,0,9,0
772,182,8,0,6,0,0,0,9,14,19,12,1,2,1,1,4,0,0,2,3,1
773,182,9,0,6,8,0,0,6,10,57,36,0,2,2,1,1,0,0,0,5,1
774,184,1,0,4,2,0,0,8,17,48,19,3,0,2,0,3,0,0,0,2,2
775,184,2,0,3,4,0,0,3,9,51,38,0,4,0,1,5,0,0,0,2,1
776,184,3,0,5,8,0,0,7,9,56,39,6,0,2,1,2,0,0,1,4,1
777,184,4,0,3,7,0,0,6,12,64,28,1,2,1,1,3,0,0,0,6,1
778,184,5,0,9,3,0,1,5,9,47,42,2,2,0,4,6,0,0,0,2,1
779,184,6,0,10,3,0,1,3,5,60,51,4,2,0,1,8,0,0,0,1,1
780,184,7,0,5,2,6,0,2,9,70,42,3,1,0,0,6,0,2,0,11,0
781,184,8,0,3,6,0,1,7,6,55,44,4,3,2,1,3,0,0,0,2,2
782,184,9,0,5,1,0,0,2,9,55,39,1,12,1,2,8,0,0,0,3,3
783,185,1,0,2,0,0,0,1,6,66,40,4,2,1,1,2,0,0,0,3,2
784,185,2,0,3,2,0,1,3,2,42,43,3,4,1,1,1,0,0,0,1,1
785,185,3,0,12,3,0,0,9,18,48,39,5,6,2,2,5,0,0,0,5,0
786,185,4,0,2,1,0,0,9,9,57,33,4,3,0,0,1,0,0,0,2,2
787,185,5,0,9,3,0,1,23,15,27,14,2,3,1,3,3,0,1,0,3,2
788,185,6,0,3,4,0,0,33,16,33,20,9,2,1,1,4,0,0,1,9,1
789,185,7,0,6,3,0,1,35,11,15,7,2,1,5,2,0,1,0,2,9,0
790,185,8,0,4,2,0,0,31,7,41,23,2,0,3,2,1,0,1,1,9,3
791,185,9,0,10,2,0,1,15,6,53,32,4,1,1,1,1,0,0,0,1,1
792,186,1,0,3,3,0,0,32,11,24,9,0,2,1,2,4,0,0,0,7,1
793,186,2,0,3,2,0,0,6,6,43,50,0,2,0,1,4,0,0,0,0,2
794,186,3,0,3,0,2,0,2,6,69,39,3,7,2,3,4,0,0,0,5,0
795,186,4,0,4,3,0,1,13,8,36,29,1,3,4,2,7,0,0,0,5,2
796,186,5,0,2,4,0,2,4,3,50,41,1,2,1,1,7,0,0,0,2,1
797,186,6,0,1,0,1,0,3,6,71,53,2,4,2,0,4,0,0,0,6,1
798,186,7,0,3,0,0,0,45,27,24,6,1,2,0,2,5,0,0,0,8,1
799,186,8,0,7,2,0,1,13,9,56,28,4,1,1,1,2,0,0,0,8,0
800,186,9,0,6,2,0,0,3,7,76,47,3,2,1,4,5,0,0,0,3,3
801,187,1,0,9,2,0,0,11,18,44,25,0,0,1,2,1,0,0,2,7,0
802,187,2,0,6,1,0,0,10,9,55,36,3,1,1,3,3,0,0,0,6,2
803,187,3,2,6,4,5,0,2,14,68,36,1,2,0,1,4,0,3,0,6,1
804,187,4,0,7,2,0,0,2,6,53,51,2,1,1,1,3,0,0,0,3,0
805,187,5,0,4,2,0,1,1,7,62,52,1,3,2,0,7,0,0,0,6,1
806,187,6,0,3,3,3,0,0,8,77,47,1,0,1,0,4,0,1,0,4,0
807,187,7,0,6,1,0,0,1,5,50,59,4,3,1,0,7,0,0,0,6,0
808,187,8,1,5,2,1,0,3,4,65,46,1,0,1,1,5,0,0,0,3,3
809,187,9,0,9,1,0,0,6,4,49,50,0,3,1,1,5,0,0,0,2,1
810,188,1,0,10,3,0,1,5,11,60,38,1,1,0,2,8,0,0,0,1,1
811,188,2,0,10,4,0,0,10,7,56,38,1,1,1,1,3,0,0,0,4,0
812,188,3,0,10,2,0,2,7,4,43,46,1,2,2,0,7,0,0,0,4,0
813,188,4,0,6,4,0,0,5,3,45,42,0,5,1,1,4,0,0,0,2,2
814,188,5,0,9,4,0,0,13,11,39,28,2,6,2,3,2,0,0,0,7,0
815,188,6,0,5,3,0,0,22,9,48,20,2,1,3,3,5,0,0,1,11,2
816,188,7,0,8,2,0,0,10,3,43,39,1,1,0,0,2,0,0,0,5,0
817,188,8,0,7,3,0,1,34,11,23,22,2,3,3,2,3,0,0,2,8,0
818,188,9,0,14,2,0,0,15,14,47,23,3,2,5,3,3,0,2,1,7,2
819,189,1,0,7,3,0,2,3,10,53,38,2,2,2,2,2,0,0,0,2,2
820,189,2,0,5,3,0,0,26,9,49,22,1,1,2,0,5,0,0,0,2,0
821,189,3,0,6,6,0,0,29,10,38,23,1,1,3,2,6,0,0,1,5,4
822,189,4,0,3,0,0,0,9,8,63,34,1,0,1,0,5,0,0,0,4,0
823,189,5,0,8,6,0,0,2,8,51,30,0,1,0,0,8,0,1,0,2,1
824,189,6,0,4,3,0,2,1,3,54,37,0,1,0,1,3,0,0,0,6,1
825,189,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,189,8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
827,189,9,0,3,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,1
828,18,1,0,3,2,0,0,3,7,54,49,4,1,0,0,6,0,0,0,2,0
829,18,2,0,3,1,1,0,1,5,53,51,4,0,1,0,9,0,0,0,5,1
830,18,3,0,1,0,7,2,0,2,76,43,2,2,0,1,0,0,1,0,8,0
831,18,4,0,5,1,0,0,3,6,54,55,4,3,0,1,7,0,0,0,3,1
832,18,5,0,3,1,0,0,3,4,62,52,1,5,1,0,4,0,0,0,4,0
833,18,6,0,5,0,4,0,1,3,86,41,3,1,0,0,3,0,0,0,2,2
834,18,7,0,6,1,0,0,0,8,51,46,7,2,2,0,6,0,0,0,6,3
835,18,8,0,7,2,0,0,30,5,45,31,3,2,2,1,2,0,0,2,4,0
836,18,9,0,5,3,0,0,32,7,35,25,3,2,0,1,5,0,0,0,3,1
837,190,1,0,6,1,0,0,49,10,10,0,1,0,2,1,2,0,0,1,4,2
838,190,2,0,0,2,0,0,28,6,39,30,1,2,0,0,2,0,0,0,0,0
839,190,3,0,3,2,1,0,1,5,51,46,0,0,3,0,2,0,0,0,6,0
840,190,4,0,5,5,0,0,57,6,25,3,4,1,0,3,5,0,0,2,5,0
841,190,5,0,6,4,0,0,10,6,54,34,1,1,3,0,4,0,0,0,4,1
842,190,6,0,2,3,4,0,1,6,60,65,1,1,1,2,4,0,0,0,13,1
843,190,7,0,8,5,0,0,28,2,39,21,5,2,1,0,4,0,0,0,2,3
844,190,8,0,11,3,0,1,2,6,48,56,6,2,1,1,4,0,0,0,9,0
845,190,9,0,11,0,4,0,0,6,68,51,3,2,2,0,3,0,0,0,7,0
846,191,1,0,3,3,0,1,6,8,45,53,8,2,0,0,5,0,0,1,3,1
847,191,2,0,5,0,0,1,0,10,61,67,0,2,0,0,4,0,1,0,7,1
848,191,3,0,5,0,0,1,2,8,61,43,4,3,0,0,5,0,0,0,0,2
849,191,4,0,8,0,13,0,0,11,58,48,6,2,0,0,2,0,6,0,17,0
850,191,5,0,5,0,5,0,0,6,66,51,3,1,0,3,6,0,0,1,9,3
851,191,6,0,6,1,0,1,9,5,38,55,3,1,1,1,4,0,0,0,2,4
852,191,7,0,2,1,0,0,2,8,58,56,5,3,0,0,3,0,0,0,2,1
853,191,8,0,6,2,0,1,0,11,55,50,3,3,0,0,2,0,0,0,6,1
854,191,9,0,6,2,0,0,1,5,73,54,3,2,1,1,4,0,0,0,2,1
855,192,1,0,7,3,0,0,10,4,46,39,5,3,1,0,7,0,0,0,6,6
856,192,2,0,7,5,0,0,13,14,39,33,1,7,0,0,3,0,0,0,4,0
857,192,3,0,4,1,0,1,2,10,63,41,5,4,0,2,7,0,0,0,0,1
858,192,4,0,5,5,0,0,8,11,49,28,3,5,1,1,7,0,0,0,5,3
859,192,5,0,5,8,0,1,18,8,50,21,3,1,1,2,3,0,0,0,7,0
860,192,6,0,4,3,0,2,8,5,46,49,5,0,1,1,3,0,0,0,4,1
861,192,7,0,2,5,0,0,10,20,53,28,3,2,1,0,5,0,0,0,2,0
862,192,8,0,10,4,0,0,10,22,44,35,6,0,3,1,5,0,0,0,4,1
863,192,9,2,6,1,0,0,4,9,49,59,4,4,0,1,5,0,0,0,4,1
864,193,1,0,8,2,0,2,3,7,59,27,4,4,1,2,8,0,0,0,2,1
865,193,2,0,3,0,1,2,2,13,59,40,5,0,1,1,4,0,1,0,6,0
866,193,3,0,6,0,10,0,1,4,66,46,4,1,1,0,3,0,6,1,15,0
867,193,4,0,5,0,9,1,0,13,36,27,1,2,2,1,4,0,17,2,33,0
868,193,5,0,7,0,0,1,5,7,50,44,13,0,0,1,3,0,0,0,1,6
869,193,6,0,7,3,0,0,10,12,50,41,5,0,0,1,4,0,0,0,3,4
870,193,7,2,13,2,9,0,0,19,52,26,1,3,1,0,8,0,18,1,21,1
871,193,8,0,4,2,0,0,14,15,39,34,2,2,0,1,6,0,0,0,8,4
872,193,9,0,5,5,0,0,47,35,23,6,1,3,2,0,3,0,0,3,4,0
873,194,1,1,10,0,1,0,0,13,52,39,2,2,2,1,6,0,5,0,12,0
874,194,2,0,9,5,0,0,9,9,51,39,7,2,1,0,2,0,0,0,2,4
875,194,3,0,6,2,0,0,16,23,50,20,3,1,0,1,2,0,0,0,11,2
876,194,4,12,25,0,15,0,0,16,29,18,0,1,4,3,2,0,29,0,26,0
877,194,5,0,5,1,3,0,1,10,68,42,3,1,0,0,3,0,0,0,6,1
878,194,6,1,1,1,0,0,4,4,58,50,7,1,1,1,5,0,0,0,4,2
879,194,7,0,8,1,18,0,0,20,41,17,1,2,0,1,0,0,30,0,49,1
880,194,8,0,2,1,23,0,0,11,66,24,3,5,0,0,0,0,16,0,28,1
881,194,9,1,7,0,17,0,0,18,65,25,1,4,1,1,2,0,12,0,11,0
882,195,1,1,2,0,8,0,0,10,59,42,0,4,1,0,0,0,9,0,16,1
883,195,2,0,0,0,0,0,0,4,55,49,0,2,0,0,3,0,0,0,4,2
884,195,3,0,3,2,5,0,0,5,66,59,9,4,0,0,3,0,4,0,9,1
885,195,4,0,7,0,0,0,9,10,65,47,2,1,0,1,6,0,0,0,3,0
886,195,5,0,2,5,0,0,4,6,41,50,4,2,0,2,5,0,0,0,2,0
887,195,6,0,4,7,0,0,11,6,63,38,7,4,0,2,6,0,0,0,7,4
888,195,7,0,9,0,0,0,6,14,43,37,1,2,1,2,2,0,0,1,7,2
889,195,8,0,9,0,2,0,4,11,63,47,6,1,0,1,6,0,0,0,6,0
890,195,9,0,13,2,0,0,4,7,61,46,5,1,0,0,2,0,0,0,3,2
891,197,1,0,10,1,10,0,0,11,51,32,0,6,2,3,4,0,10,0,25,1
892,197,2,0,5,2,0,0,4,9,67,44,5,1,1,0,4,0,0,0,2,1
893,197,3,0,6,6,0,0,17,16,47,35,5,6,1,2,7,0,0,0,5,3
894,197,4,0,11,1,11,0,1,19,60,27,1,6,0,2,4,0,5,1,12,0
895,197,5,0,5,2,0,1,1,2,62,64,0,2,0,0,3,0,0,0,7,0
896,197,6,0,10,0,0,0,4,5,51,48,2,0,0,1,8,0,0,0,7,2
897,197,7,1,2,0,12,1,1,15,68,44,1,3,1,0,0,0,4,0,19,1
898,197,8,0,9,0,15,0,0,7,55,46,2,2,0,2,0,0,13,0,16,1
899,197,9,1,4,5,0,0,3,7,63,36,3,1,2,2,4,0,0,0,1,1
900,198,1,0,3,0,7,0,0,7,56,53,3,2,1,1,3,0,1,0,7,3
901,198,2,0,1,4,0,1,1,5,50,48,3,4,0,2,0,0,0,0,6,2
902,198,3,0,5,6,0,1,1,5,53,39,3,3,0,0,4,0,0,0,3,1
903,198,4,0,4,0,0,1,0,8,40,32,2,2,1,4,13,0,8,0,5,1
904,198,5,0,3,6,0,0,5,9,42,35,1,0,0,1,4,0,0,0,2,2
905,198,6,0,9,7,0,0,7,9,45,46,2,2,1,0,6,0,0,0,4,2
906,198,7,0,5,2,0,0,25,12,41,19,2,3,2,1,1,0,0,1,5,0
907,198,8,0,5,2,0,0,5,7,51,31,1,1,1,1,6,0,0,0,5,0
908,198,9,0,4,5,0,0,10,6,48,41,3,4,3,1,4,0,0,0,5,2
909,199,1,0,2,4,0,0,40,12,39,6,2,0,1,2,2,0,0,2,10,0
910,199,2,2,13,1,0,0,13,16,13,1,1,2,5,0,2,0,1,4,8,2
911,199,3,0,5,2,0,2,19,14,58,44,3,4,1,1,1,0,0,1,5,0
912,199,4,0,5,4,0,0,6,5,52,32,2,0,0,0,3,0,0,0,5,1
913,199,5,0,12,1,0,0,18,19,17,7,4,4,1,4,0,0,1,0,11,2
914,199,6,0,4,3,0,1,21,7,42,23,5,1,2,2,5,0,0,0,6,2
915,199,7,0,8,4,0,0,22,11,36,19,7,3,2,2,7,0,0,0,5,0
916,199,8,0,11,2,0,0,50,19,17,11,2,8,0,2,6,0,0,0,5,0
917,199,9,0,1,3,0,0,35,14,41,23,5,0,1,2,2,0,0,0,3,2
918,19,1,0,6,2,0,1,4,9,58,46,4,0,2,1,6,0,0,0,5,1
919,19,2,0,1,2,0,1,27,9,48,29,5,0,1,0,1,0,0,0,4,1
920,19,3,0,4,2,0,0,59,4,21,8,0,3,0,1,2,0,0,1,7,0
921,19,4,0,6,4,0,2,1,8,48,55,0,4,2,0,10,0,0,0,5,0
922,19,5,0,5,2,0,0,2,5,54,59,0,0,2,1,4,0,0,0,4,1
923,19,6,0,5,5,0,1,39,8,45,25,2,0,0,0,6,0,0,0,5,0
924,19,7,0,5,3,0,0,16,3,57,38,2,4,1,0,2,0,0,0,4,1
925,19,8,0,7,3,0,0,51,6,36,16,0,1,0,1,0,0,1,1,6,0
926,19,9,0,6,0,0,0,71,7,33,5,2,3,1,1,2,0,0,0,9,2
927,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
929,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
930,1,4,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
931,1,5,0,9,0,2,0,0,1,2,0,0,2,2,2,1,0,3,1,0,1
932,1,6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
933,1,7,0,3,0,2,2,0,13,74,47,4,4,2,1,5,0,1,1,6,1
934,1,8,0,10,1,4,1,0,7,53,36,2,3,0,3,1,0,4,0,6,0
